Dec,RA,fiberID,mjd,plate
31.873897,179.98679,38,53446,1991
31.687881,192.73344,254,53845,1994
31.665444,192.73576,260,53845,1994
31.724755,191.90603,285,53845,1994
29.438528,185.66217,81,53827,2232
29.379686,184.68515,298,53827,2232
29.196812,192.77738,147,53726,2239
31.378232,197.59004,75,53819,2029
31.486973,196.9102,113,53819,2029
31.469343,196.51694,173,53819,2029
31.478167,195.68669,224,53819,2029
29.207387,191.85223,232,53726,2239
27.300703,195.02614,35,53823,2240
31.941422,181.59391,65,53474,2095
31.967874,181.5651,76,53474,2095
31.876285,181.13107,103,53474,2095
20.404977,180.42462,667,56017,5846
27.336037,194.90561,108,54169,2241
31.051832,199.8292,148,53852,2104
29.578351,197.75715,518,53904,2009
27.308586,172.72734,511,53816,2218
27.199523,171.55227,423,53816,2218
27.147348,171.75864,437,53816,2218
27.86082,181.33183,592,53819,2226
27.873627,182.30601,429,53823,2229
27.748559,182.34474,432,53823,2229
29.972408,189.70587,433,53828,2237
29.91612,191.01276,360,53726,2239
29.653186,196.39297,389,53904,2009
27.758617,178.5763,505,53793,2223
27.755648,178.6773,548,53793,2223
27.661717,179.14665,381,53819,2226
27.714955,181.49367,629,53819,2226
27.86283,181.71781,640,53819,2226
27.774295,179.90969,351,53820,2227
27.742225,180.54667,396,53820,2227
27.868892,181.40979,501,53820,2227
27.851537,181.84385,560,53820,2227
27.745417,182.28158,590,53820,2227
23.944317,175.8951,48,53856,2505
23.963399,176.67738,197,53877,2510
23.954585,176.65163,236,53877,2510
27.713568,183.19777,494,53823,2229
29.836704,191.65958,35,53828,2237
24.004503,175.78556,290,53877,2510
23.944434,175.75849,319,53877,2510
24.129469,179.24149,61,53882,2514
24.244596,179.05855,104,53882,2514
24.107903,178.6506,164,53882,2514
30.024166,188.93891,347,53828,2237
24.152266,180.56508,134,54184,2655
24.117198,179.64456,294,54184,2655
29.407011,198.50605,347,53471,2002
29.419842,199.11652,358,53471,2002
29.657546,196.59451,383,53904,2009
29.318045,198.65695,621,53904,2009
31.98989,189.8264,40,53472,1971
32.004936,189.47582,61,53472,1971
32.07979,189.12464,104,53472,1971
32.115753,189.19152,114,53472,1971
32.00652,192.53826,623,53734,1975
31.94146,193.43183,478,53845,1994
31.613092,195.98761,192,53819,2029
31.23496,199.97648,511,53852,2104
31.508057,197.90312,39,53819,2029
27.620132,170.81391,540,53795,2216
29.573541,171.12948,432,53794,2217
26.783497,176.38899,108,53792,2221
26.615225,174.95987,302,53792,2221
30.187457,178.28604,391,53815,2224
24.137319,170.79453,32,54115,2493
31.367307,199.17497,440,53852,2104
24.22467,170.70918,640,54115,2493
24.292639,172.59808,38,54154,2497
24.21796,170.9617,198,54154,2497
24.26558,170.85722,199,54154,2497
24.300146,170.55926,264,54154,2497
24.53533,175.65706,43,53856,2505
24.320885,179.00654,109,53882,2514
24.395267,179.02962,114,53882,2514
20.749655,178.47652,412,54180,2515
20.786477,178.41754,418,54180,2515
20.8825,178.42367,419,54180,2515
20.90613,178.69023,444,54180,2515
20.785084,178.60511,451,54180,2515
20.746768,178.54298,459,54180,2515
32.086725,189.42383,75,53472,1971
32.147566,186.73507,311,53472,1971
32.017931,189.68467,313,53734,1975
32.069967,186.81559,597,53818,2013
22.202749,180.85475,155,54208,2643
22.12481,181.00165,157,54208,2643
22.599351,181.03549,344,54210,2644
22.634745,183.84044,432,54477,2645
32.900292,181.61726,587,53474,2095
32.894701,181.53125,588,53474,2095
32.794932,177.23267,50,53491,2097
22.101158,182.0294,229,54210,2644
25.625477,175.48083,590,53856,2505
29.754449,197.10992,479,53904,2009
29.831009,197.28031,483,53904,2009
30.512699,193.78079,229,53845,1994
32.295663,197.66969,610,53819,2029
24.335579,183.57665,211,54502,2657
24.182083,183.6096,216,54502,2657
24.300778,183.65285,219,54502,2657
25.689604,175.57436,596,53856,2505
29.997249,198.66881,617,53904,2009
22.250482,182.32145,236,54210,2644
22.236859,182.33594,237,54210,2644
32.654981,194.08253,501,53845,1994
25.889454,178.89639,444,53882,2514
29.610836,198.91381,627,53904,2009
29.676083,198.89537,634,53904,2009
25.842372,178.99821,458,53882,2514
25.821866,179.14721,524,53882,2514
32.973032,185.22439,326,53818,2013
32.956071,185.98171,457,53818,2013
26.558784,179.56699,211,53819,2226
32.548165,196.1043,403,53819,2029
22.270233,182.616,175,54210,2644
22.083258,182.35847,183,54210,2644
32.728369,194.4794,281,53476,2006
32.483195,197.58391,606,53819,2029
22.104635,182.36645,188,54210,2644
22.064717,193.14056,221,54212,2649
22.190339,179.48669,37,54141,2513
21.81321,194.94724,23,54212,2649
21.33823,194.32164,45,54212,2649
22.159857,179.18423,73,54141,2513
22.162422,179.33521,78,54141,2513
25.9209,170.50862,208,53795,2216
25.971566,170.44384,216,53795,2216
26.735822,179.12517,268,53819,2226
32.801079,176.44268,220,53491,2097
32.646463,176.25627,249,53491,2097
22.289669,196.0451,475,54505,2650
20.998471,199.4348,45,54507,2651
21.500597,199.41841,65,54507,2651
21.979784,199.17468,118,54507,2651
25.530628,173.71031,354,53856,2505
21.891001,199.67433,356,54508,2652
25.738402,175.49277,583,53856,2505
24.231073,183.9699,138,54502,2657
24.345522,183.96736,179,54502,2657
24.182007,186.40467,51,54502,2658
24.28134,186.59204,54,54502,2658
24.267148,186.06746,82,54502,2658
24.173405,189.9487,243,54504,2660
19.081948,176.94573,134,54180,2509
19.176013,176.81265,141,54180,2509
19.110099,176.64346,213,54180,2509
22.494848,190.39886,438,54485,2648
22.245783,185.50983,22,54477,2645
22.566544,190.99711,496,54485,2648
25.809474,177.86021,638,53877,2510
22.507703,185.56448,233,54479,2646
22.15253,184.9124,267,54479,2646
27.45634,194.63362,156,54169,2241
27.429389,194.58555,159,54169,2241
27.513074,193.34782,233,53823,2240
27.490868,194.4615,161,54169,2241
17.970582,173.61826,411,53856,2503
19.647764,175.72636,473,54179,2506
19.613051,175.80442,489,54179,2506
19.716048,176.00419,519,54179,2506
19.773418,176.19916,542,54179,2506
19.717407,176.41791,595,54179,2506
19.636509,176.27439,596,54179,2506
19.770238,176.42151,599,54179,2506
19.773761,176.44213,624,54179,2506
19.776473,176.22857,183,54180,2509
19.591748,176.39609,193,54180,2509
19.756154,176.30737,199,54180,2509
27.487554,193.44518,235,53823,2240
27.938901,177.48733,602,53792,2221
27.938272,177.45945,616,53792,2221
28.518886,197.74242,97,53904,2009
29.063003,197.8986,107,53904,2009
26.073017,189.73193,372,54504,2660
28.116369,178.01966,416,53793,2223
26.042664,190.38112,446,54504,2660
28.592952,196.52294,2,53499,2011
28.173612,178.70203,568,53793,2223
25.411017,199.89724,328,54524,2664
28.042355,179.28401,329,53819,2226
28.21551,179.26384,331,53819,2226
28.626428,196.31411,3,53499,2011
28.165051,179.91342,416,53819,2226
28.641152,196.27764,5,53499,2011
28.627731,196.14901,6,53499,2011
28.582735,196.32314,31,53499,2011
28.164543,181.02051,571,53819,2226
28.121785,180.96703,572,53819,2226
28.183378,181.01101,576,53819,2226
28.564221,195.86634,32,53499,2011
28.583517,195.79057,34,53499,2011
28.249672,181.00132,578,53819,2226
28.151582,181.13132,614,53819,2226
28.198427,181.20117,615,53819,2226
28.126812,181.58967,620,53819,2226
28.17391,179.79867,347,53820,2227
28.15981,180.86588,427,53820,2227
28.212935,181.7187,515,53820,2227
28.143766,181.64144,516,53820,2227
28.141134,181.53951,517,53820,2227
28.174472,181.66238,518,53820,2227
28.126035,181.49448,519,53820,2227
28.216865,181.41685,520,53820,2227
28.277655,181.71164,524,53820,2227
28.25634,181.52767,539,53820,2227
28.148523,181.92565,558,53820,2227
28.542447,196.0547,35,53499,2011
28.275666,181.78551,571,53820,2227
28.241679,182.12158,618,53820,2227
28.155625,183.05851,489,53823,2229
28.180965,183.82509,554,53823,2229
28.264075,184.82436,446,53816,2231
29.130708,196.69545,237,53904,2009
28.51751,196.66626,246,53904,2009
28.208308,184.96706,503,53816,2231
28.548029,196.729,253,53904,2009
28.208164,189.33783,615,53847,2235
28.147234,189.33365,617,53847,2235
27.66965,192.43488,542,54205,2238
27.591775,192.43623,550,54205,2238
27.640752,192.44542,556,54205,2238
28.500596,196.83243,256,53904,2009
29.122243,196.24325,263,53904,2009
29.194659,196.2432,266,53904,2009
29.443179,192.02479,192,53726,2239
29.17012,196.58941,274,53904,2009
29.466803,190.86953,320,53726,2239
29.197442,196.33154,278,53904,2009
29.224875,196.16221,279,53904,2009
28.545914,195.93683,284,53904,2009
28.545376,196.06571,290,53904,2009
28.661184,196.2053,294,53904,2009
29.146722,196.15436,310,53904,2009
27.402573,194.80711,68,53823,2240
27.493635,194.77633,74,53823,2240
27.435244,194.8346,77,53823,2240
27.464002,194.65758,113,53823,2240
27.490639,194.47652,117,53823,2240
27.442612,194.4863,170,54169,2241
27.493236,194.3994,171,54169,2241
27.311136,197.01073,556,54153,2242
27.315423,196.43822,38,54169,2241
17.431315,173.14423,438,53856,2503
18.34129,174.50761,288,54179,2506
23.336604,189.67351,611,54495,2647
22.993284,197.90497,369,54507,2651
22.868285,198.05125,374,54507,2651
26.11311,189.18096,604,54498,2659
26.057374,189.53148,324,54504,2660
28.308923,186.0218,453,53845,2233
28.199499,185.96079,486,53845,2233
17.148862,174.44751,270,56034,5891
28.087424,177.67071,27,56330,6406
29.424275,192.2062,179,53726,2239
27.418935,194.52528,174,54169,2241
27.453994,194.50315,178,54169,2241
28.340623,178.37501,528,53793,2223
28.262408,178.72283,580,53793,2223
28.472467,198.67699,3,53904,2009
28.381912,181.13912,612,53819,2226
28.075832,173.60821,402,53816,2219
28.443678,179.7764,241,53729,2225
28.38684,179.77313,250,53729,2225
28.506918,199.78432,219,53471,2002
28.327031,181.50048,324,53823,2229
28.353825,179.5421,322,53819,2226
28.369963,180.83993,526,53819,2226
28.46555,181.056,409,53820,2227
28.384749,181.22948,414,53820,2227
27.672728,171.09922,568,53795,2216
27.702466,171.09912,572,53795,2216
27.868649,171.56276,609,53795,2216
27.712611,171.09952,325,53816,2218
27.899349,171.56597,368,53816,2218
27.867131,171.56565,380,53816,2218
28.136618,174.56323,574,53816,2219
28.246118,177.93446,412,53793,2223
28.398979,179.73124,363,53819,2226
28.411438,179.74211,365,53819,2226
28.367097,179.74338,366,53819,2226
28.338815,179.75492,367,53819,2226
28.391906,179.69659,369,53819,2226
28.253763,179.75778,373,53819,2226
28.289566,179.68598,378,53819,2226
28.35468,181.02914,371,53820,2227
28.668468,197.28049,137,53904,2009
28.776532,197.29773,169,53904,2009
28.848466,196.65902,221,53904,2009
28.905514,195.92589,304,53904,2009
28.810775,196.09452,305,53904,2009
28.787439,196.52171,1,53499,2011
28.701767,196.52688,9,53499,2011
28.739,196.26058,20,53499,2011
28.858069,195.60688,42,53499,2011
28.894583,195.51845,84,53499,2011
28.872181,195.31567,123,53499,2011
28.867817,195.10686,124,53499,2011
28.878152,195.07976,125,53499,2011
28.95054,195.13003,126,53499,2011
28.92657,194.91577,147,53499,2011
28.828168,195.05836,155,53499,2011
28.910058,194.68006,164,53499,2011
28.858852,194.62608,165,53499,2011
28.948108,194.55554,174,53499,2011
28.97414,194.61602,178,53499,2011
29.00321,194.43215,201,53499,2011
28.958372,194.27914,208,53499,2011
29.017371,194.52341,211,53499,2011
29.020384,194.4338,219,53499,2011
28.929838,194.2109,256,53499,2011
29.012383,193.73092,292,53499,2011
29.163601,186.36705,20,53827,2232
29.29936,188.27466,104,53823,2234
28.942709,193.455,13,53726,2239
29.188453,191.79637,224,53726,2239
28.642196,197.69426,99,53904,2009
28.621215,197.44072,122,53904,2009
19.392048,176.85449,152,54180,2509
19.298112,176.35554,185,54180,2509
19.250285,176.62959,190,54180,2509
28.710636,196.99123,185,53904,2009
28.629287,197.21479,208,53904,2009
28.712302,196.56313,264,53904,2009
28.537712,198.10773,49,53904,2009
28.959538,193.17438,60,53726,2239
28.796531,195.84415,45,53499,2011
28.745236,195.64804,51,53499,2011
28.864182,195.84643,53,53499,2011
29.012308,191.30266,294,53726,2239
19.075883,172.74965,68,54169,2498
19.220893,174.35066,67,54180,2502
19.267411,176.42238,35,54179,2506
28.65041,179.73207,243,53729,2225
27.96284,192.93244,597,54205,2238
27.937155,192.5866,599,54205,2238
28.05315,192.9195,611,54205,2238
27.978033,192.97284,615,54205,2238
28.003985,193.30251,379,53823,2240
28.047967,194.01142,408,53823,2240
28.066864,193.73162,411,53823,2240
27.991755,194.48665,444,53823,2240
28.020447,194.17858,447,53823,2240
27.884889,194.15376,461,53823,2240
27.953872,194.66228,502,53823,2240
27.822592,194.659,503,53823,2240
27.849487,194.65313,505,53823,2240
27.967782,194.59096,506,53823,2240
27.860871,194.69215,507,53823,2240
27.884785,194.59283,508,53823,2240
27.89367,194.54855,515,53823,2240
27.939953,194.54763,518,53823,2240
27.848489,194.57587,519,53823,2240
27.884215,194.87844,541,53823,2240
27.964704,194.73023,543,53823,2240
27.885995,194.83405,545,53823,2240
27.910985,194.76933,546,53823,2240
27.895596,194.81092,547,53823,2240
27.967478,194.7503,549,53823,2240
27.854968,194.7831,550,53823,2240
27.79561,194.72764,553,53823,2240
27.810429,194.70302,554,53823,2240
27.813425,194.72106,555,53823,2240
27.82199,194.73587,556,53823,2240
27.983603,194.88664,562,53823,2240
27.987198,194.90966,575,53823,2240
27.973205,194.8562,577,53823,2240
27.973502,194.83216,580,53823,2240
27.954914,194.87971,581,53823,2240
27.867687,194.93422,582,53823,2240
27.945437,195.00405,583,53823,2240
27.978308,195.02545,603,53823,2240
27.967522,195.06882,611,53823,2240
27.964714,195.01562,615,53823,2240
27.843514,195.08403,623,53823,2240
27.923952,195.16566,624,53823,2240
27.835513,195.1891,625,53823,2240
27.922176,195.19752,626,53823,2240
27.942766,195.14759,628,53823,2240
27.766154,195.13547,632,53823,2240
27.781829,195.0526,633,53823,2240
27.804969,195.21874,635,53823,2240
28.062525,193.77081,341,54169,2241
28.038365,194.00648,342,54169,2241
27.880434,194.34058,385,54169,2241
28.018426,194.38015,387,54169,2241
27.978355,194.51195,388,54169,2241
27.826918,194.66973,439,54169,2241
27.959144,194.76732,461,54169,2241
27.897558,194.78782,463,54169,2241
27.934526,194.74782,464,54169,2241
27.863639,194.89702,482,54169,2241
27.934492,194.85557,484,54169,2241
27.946841,194.89217,485,54169,2241
27.956432,194.87485,486,54169,2241
27.91957,194.84755,487,54169,2241
27.896878,194.84424,490,54169,2241
27.850143,194.87252,491,54169,2241
27.967931,194.85553,492,54169,2241
27.82581,194.90404,497,54169,2241
27.785048,194.86377,498,54169,2241
27.854618,194.91447,507,54169,2241
27.97385,194.94492,508,54169,2241
27.924734,194.92626,510,54169,2241
27.907326,194.90795,511,54169,2241
27.88977,194.93623,512,54169,2241
27.807614,195.02292,513,54169,2241
27.775769,195.0262,515,54169,2241
27.924842,194.95877,519,54169,2241
27.83296,194.96251,520,54169,2241
27.937052,195.07823,541,54169,2241
27.976953,195.03387,542,54169,2241
27.97241,195.1183,544,54169,2241
27.784433,195.07314,553,54169,2241
27.866494,195.03809,554,54169,2241
27.815541,195.07738,558,54169,2241
27.770266,195.12468,559,54169,2241
27.914272,195.30678,581,54169,2241
27.92664,195.10342,582,54169,2241
27.891766,195.2701,583,54169,2241
27.934713,195.14344,584,54169,2241
27.842032,195.22821,588,54169,2241
30.500198,170.0332,189,53431,1979
31.484512,176.67756,294,53446,1991
30.67645,194.22789,74,53845,1994
30.665093,194.27373,77,53845,1994
30.719239,194.18339,111,53845,1994
30.708092,193.74106,221,53845,1994
31.724036,182.72128,185,53737,2004
31.726941,182.64587,221,53737,2004
31.708027,182.50048,270,53737,2004
30.399505,198.00144,522,53904,2009
31.354368,180.7834,82,53474,2095
21.01072,172.14318,122,54178,2500
21.30492,176.39843,2,53876,2507
21.340208,175.51451,146,53876,2507
21.264465,174.98116,251,53876,2507
21.218638,174.29979,314,53876,2507
21.313643,177.82036,65,53882,2511
21.463118,177.90916,73,53882,2511
21.38965,177.71285,75,53882,2511
21.304517,177.86452,76,53882,2511
21.392368,177.6762,79,53882,2511
21.294024,177.22416,103,53882,2511
21.279844,177.5169,115,53882,2511
21.318087,176.41229,262,53882,2511
21.260206,176.02114,306,53882,2511
22.803519,175.93754,367,53882,2511
23.365993,176.84708,423,53882,2511
21.528203,179.28515,58,54141,2513
21.407433,179.26532,59,54141,2513
21.325884,177.58903,260,54141,2513
21.470835,177.22742,282,54141,2513
21.449338,177.25947,285,54141,2513
23.476028,178.1929,246,53882,2514
23.572225,178.18515,247,53882,2514
23.479835,177.9365,287,53882,2514
19.580197,181.08963,143,54474,2608
19.708557,181.04675,164,54474,2608
19.72882,180.79822,171,54474,2608
19.567107,181.09321,302,54476,2609
21.645656,183.49983,15,54210,2644
21.562964,183.18824,45,54210,2644
21.493675,183.28257,48,54210,2644
23.710327,182.68891,526,54210,2644
23.650246,189.44453,608,54495,2647
23.595548,183.97952,140,54502,2657
23.672796,183.28575,298,54502,2657
31.72272,182.40635,280,53737,2004
31.283651,182.01259,281,53737,2004
31.400791,181.66167,284,53737,2004
31.348099,181.87826,286,53737,2004
30.927139,174.45221,274,53473,2008
30.319892,198.33874,562,53904,2009
30.362158,198.30065,566,53904,2009
30.346217,198.08937,569,53904,2009
30.191378,198.29218,570,53904,2009
30.393211,196.78738,44,53819,2029
21.097165,172.16791,188,54178,2500
23.445179,177.43238,74,53877,2510
21.363087,177.16279,197,53882,2511
21.380847,176.6671,230,53882,2511
21.27149,176.69456,240,53882,2511
21.411661,176.27399,273,53882,2511
21.339508,176.33289,279,53882,2511
31.504053,177.95474,200,53446,1991
31.191995,177.32071,250,53446,1991
31.550101,182.57938,212,53737,2004
31.499538,182.0747,244,53737,2004
30.922846,197.34062,15,53819,2029
30.57301,175.22276,606,53795,2220
30.943668,181.52258,380,53818,2228
26.417302,192.17531,58,54205,2238
26.358904,194.07749,100,53823,2240
26.365828,193.1712,245,53823,2240
26.339304,193.32343,258,53823,2240
31.481969,187.15097,289,53472,1971
20.853252,172.26805,81,54178,2500
20.773133,172.31083,83,54178,2500
21.040852,175.19446,211,53876,2507
21.154115,177.95635,38,53882,2511
21.244667,177.77073,69,53882,2511
21.122224,177.7763,70,53882,2511
21.190009,177.18291,108,53882,2511
21.111174,177.35029,109,53882,2511
21.255844,177.22774,110,53882,2511
21.210695,177.2874,117,53882,2511
21.188788,177.74015,241,54141,2513
21.145483,177.731,243,54141,2513
21.137623,177.81456,248,54141,2513
21.236939,177.54765,287,54141,2513
31.476058,181.97917,249,53737,2004
31.501084,182.37952,250,53737,2004
31.554636,182.19494,255,53737,2004
31.458195,186.61706,57,53818,2013
30.696906,178.36476,367,53815,2224
26.361424,193.34034,209,53823,2240
26.326847,194.53142,124,54169,2241
20.791943,171.98828,202,54178,2500
20.808448,171.97339,205,54178,2500
20.725387,171.67055,286,54178,2500
23.656185,174.95107,110,53856,2505
23.811561,177.98432,24,53877,2510
23.909822,177.23211,62,53877,2510
21.204168,176.31461,261,53882,2511
20.512275,185.2594,581,54476,2610
21.004206,174.22153,56,54179,2504
31.510439,179.18484,66,53446,1991
31.344755,176.95656,299,53446,1991
31.275436,194.4546,83,53845,1994
31.275269,194.42242,89,53845,1994
31.158977,194.56894,91,53845,1994
31.295269,194.21912,132,53845,1994
20.432329,184.78835,548,54476,2610
31.220003,193.48184,155,53845,1994
20.443123,184.82341,385,54477,2611
31.352769,192.90821,211,53845,1994
31.196913,176.29432,35,53473,2008
20.453558,184.99244,422,54477,2611
20.52847,186.41727,385,54480,2612
20.454387,186.401,388,54480,2612
20.465551,188.12524,341,54481,2613
19.686987,195.24039,635,54483,2615
31.569507,182.29098,20,53474,2095
30.780992,199.74891,168,53852,2104
30.707179,198.78726,212,53852,2104
30.753052,198.67867,213,53852,2104
30.705786,198.63522,255,53852,2104
30.972592,197.95012,299,53852,2104
20.250891,196.03929,615,54499,2616
30.114817,170.80687,324,53794,2217
30.203772,170.52152,326,53794,2217
30.373413,173.48994,369,53795,2220
30.593439,175.01556,576,53795,2220
30.850691,177.7297,330,53815,2224
20.047679,199.0641,522,54506,2618
30.890519,179.80757,614,53815,2224
30.951664,180.54521,534,53729,2225
30.884016,181.96044,414,53818,2228
31.023463,182.43422,539,53818,2228
27.011983,183.90451,68,53823,2229
26.884989,183.84651,69,53823,2229
30.95674,184.08242,575,53799,2230
31.021265,184.53571,608,53799,2230
30.851737,184.59308,610,53799,2230
27.011473,184.52042,187,53816,2231
30.984469,185.86851,444,53827,2232
30.916655,186.10861,532,53827,2232
26.39268,191.38096,220,54205,2238
26.419592,191.17193,260,54205,2238
26.302525,194.27007,44,53823,2240
26.205298,194.41939,49,53823,2240
26.324916,193.70878,125,53823,2240
26.250074,193.81207,127,53823,2240
26.106568,196.41297,209,54153,2242
26.11622,196.06177,257,54153,2242
26.060099,195.82259,291,54153,2242
26.14257,195.57406,294,54153,2242
20.025071,199.36958,568,54506,2618
20.566028,181.54657,586,54474,2608
20.564417,181.59132,587,54474,2608
20.583677,181.82709,621,54474,2608
31.472999,190.73223,122,53734,1975
31.455283,190.62169,124,53734,1975
23.765757,170.67892,31,54115,2493
23.83766,170.28903,35,54115,2493
20.861193,171.48829,20,54178,2496
20.742286,170.70005,92,54178,2496
20.703927,170.64747,126,54178,2496
20.684168,170.67198,138,54178,2496
23.429316,172.02346,12,54154,2497
31.483147,190.82073,125,53734,1975
23.404655,172.15044,14,54154,2497
23.635906,172.62184,16,54154,2497
23.456537,171.15361,131,54154,2497
23.846433,171.25985,179,54154,2497
23.797558,170.85081,188,54154,2497
23.849072,170.99521,192,54154,2497
23.383079,170.91255,212,54154,2497
23.371788,170.86834,258,54154,2497
20.78317,171.87261,408,54169,2498
20.941616,172.73604,7,54178,2500
20.739146,172.24945,95,54178,2500
20.74011,172.2221,134,54178,2500
20.808263,172.21498,137,54178,2500
31.482323,190.3539,202,53734,1975
20.55159,181.63994,626,54474,2608
20.573805,182.04774,457,54476,2609
31.342195,178.9314,44,53446,1991
24.053551,173.36125,101,54084,2501
23.937791,173.05593,163,54084,2501
23.990397,172.98335,167,54084,2501
23.533637,172.13897,281,54084,2501
20.561488,181.59231,465,54476,2609
21.153524,176.40738,13,53876,2507
21.227463,176.55055,16,53876,2507
21.012981,175.68107,96,53876,2507
21.165651,175.43101,131,53876,2507
21.0098,175.24879,138,53876,2507
21.088785,176.65932,408,54180,2509
21.227978,177.10403,521,54180,2509
21.15664,177.11454,525,54180,2509
23.8669,176.46801,239,53877,2510
21.182248,177.93265,27,53882,2511
20.56263,183.20682,343,54476,2610
21.219205,178.45787,212,54141,2513
21.168976,177.71963,253,54141,2513
23.918428,179.36237,12,53882,2514
23.867955,179.09866,59,53882,2514
23.863231,178.65081,125,53882,2514
23.86287,177.88036,285,53882,2514
27.898519,195.23304,591,54169,2241
27.885998,195.35884,592,54169,2241
27.790872,195.23357,594,54169,2241
27.782728,195.50057,598,54169,2241
27.935543,195.63283,322,54153,2242
27.893564,195.45924,323,54153,2242
27.850522,196.0198,407,54153,2242
27.821956,195.97431,410,54153,2242
27.795711,196.47144,455,54153,2242
27.67874,196.34547,500,54153,2242
27.70015,196.54616,507,54153,2242
27.613951,197.245,583,54153,2242
27.883063,194.45028,488,53823,2240
24.983173,173.03361,484,54084,2501
25.221224,172.75102,489,54084,2501
19.384454,176.50366,28,54179,2506
19.425828,176.45133,32,54179,2506
19.467055,176.45234,34,54179,2506
18.851917,175.14189,231,54179,2506
19.436993,176.51279,169,54180,2509
19.576125,176.52171,176,54180,2509
19.400163,176.37343,181,54180,2509
19.507824,176.38885,184,54180,2509
19.444691,176.37477,188,54180,2509
19.493812,176.23265,192,54180,2509
19.554159,176.28868,194,54180,2509
19.570675,176.26834,197,54180,2509
18.848666,176.67687,206,54180,2509
18.830412,176.40156,255,54180,2509
25.460777,178.75477,509,53882,2514
25.491768,178.92992,541,53882,2514
25.354126,179.06,549,53882,2514
18.965189,177.86192,244,54180,2515
19.229162,180.04504,251,54474,2608
19.04062,182.82512,58,54476,2609
19.088458,182.84154,59,54476,2609
27.853568,194.50714,494,53823,2240
19.160619,182.53161,134,54476,2609
19.193734,182.56094,138,54476,2609
28.589902,179.05662,90,53815,2224
28.196793,189.93127,537,53729,2236
28.119639,191.40105,411,54205,2238
28.006222,191.83959,534,54205,2238
19.118107,183.8176,258,54476,2610
18.666376,199.07239,116,54506,2618
25.486893,181.55014,594,54184,2655
25.495182,181.68796,638,54184,2655
25.541381,181.72306,425,54484,2656
25.557006,181.54402,429,54484,2656
25.590256,182.02106,470,54484,2656
25.410412,182.06147,484,54484,2656
25.593738,182.07464,487,54484,2656
25.470916,182.19932,501,54484,2656
25.550302,182.22219,505,54484,2656
25.492863,182.2109,516,54484,2656
25.516293,182.76283,600,54484,2656
25.618383,184.55981,544,54502,2657
25.585575,185.03672,600,54502,2657
25.429693,185.21948,635,54502,2657
25.560575,185.10024,345,54502,2658
25.570812,186.5341,559,54502,2658
27.906812,193.19283,638,54205,2238
27.949693,193.86739,429,53823,2240
27.844254,194.04126,432,53823,2240
27.940005,194.12423,472,53823,2240
27.905983,194.43876,483,53823,2240
27.814918,194.51461,498,53823,2240
26.550506,195.87118,188,54153,2242
26.212202,199.19115,100,53794,2243
26.346278,199.20577,149,53794,2243
20.235636,172.7654,376,54180,2502
20.398126,173.572,453,54180,2502
20.438663,173.17311,459,54180,2502
20.458022,174.46587,569,54180,2502
20.525439,174.65613,604,54180,2502
20.525835,174.62524,605,54180,2502
20.525127,174.59563,609,54180,2502
20.365346,174.61085,616,54180,2502
20.433276,174.58575,617,54180,2502
20.364263,174.143,326,54179,2506
20.419596,174.0628,329,54179,2506
20.607602,176.26874,609,54179,2506
20.437897,176.27458,620,54179,2506
20.628617,176.45349,367,54180,2509
20.640447,176.58012,369,54180,2509
20.616627,176.50685,371,54180,2509
20.610241,176.35601,375,54180,2509
20.55758,175.85372,393,54180,2509
20.510569,175.89178,427,54180,2509
20.477182,176.16807,461,54180,2509
20.409368,176.09504,472,54180,2509
20.650788,177.09296,533,54180,2509
20.565539,176.90906,541,54180,2509
20.590602,178.37946,415,54180,2515
20.694422,178.36626,416,54180,2515
20.609099,178.53247,420,54180,2515
32.156989,173.96641,533,53430,1974
32.252465,174.37371,566,53430,1974
20.747899,180.4812,455,54474,2608
20.717334,180.65794,456,54474,2608
28.390384,174.35479,122,53795,2220
18.458579,170.39869,216,56033,5878
27.415025,183.93506,71,53823,2229
27.380688,186.96065,386,53847,2235
20.644875,181.95403,409,54476,2609
28.043988,171.01626,530,53795,2216
20.734936,183.51492,339,54476,2610
26.589525,172.82092,150,53816,2218
25.861217,172.2322,214,53816,2218
25.726739,172.05269,252,53816,2218
28.201263,172.83516,575,53816,2218
25.983962,174.06856,48,53816,2219
25.876476,173.61421,122,53816,2219
25.907807,173.5939,125,53816,2219
28.228493,173.10486,328,53816,2219
28.322764,174.07302,206,53795,2220
26.829899,176.35586,109,53792,2221
26.063642,175.78871,140,53792,2221
27.098298,176.0092,156,53792,2221
26.060207,175.73828,209,53792,2221
26.027791,175.56969,210,53792,2221
26.138615,175.76006,218,53792,2221
26.122007,175.53093,254,53792,2221
28.458767,175.72061,288,53799,2222
27.075761,179.61252,28,53793,2223
26.202508,178.74391,44,53793,2223
27.297834,178.75959,118,53793,2223
27.362694,178.89366,592,53793,2223
28.655363,179.47405,51,53815,2224
28.76539,178.62131,125,53815,2224
26.367421,182.61029,202,53823,2229
26.25331,182.62288,217,53823,2229
26.424386,182.54155,245,53823,2229
28.762612,184.05885,43,53799,2230
20.658826,178.29573,440,56311,6407
28.752995,183.02046,247,53799,2230
27.39427,185.9507,75,53816,2231
27.444991,183.98985,271,53816,2231
28.862819,184.93282,523,53816,2231
28.897271,185.01893,241,53827,2232
28.785735,184.9221,244,53827,2232
