#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),SM,Metal,u_minus_r,g_minus_r
40.801285,43.765263,95.690033,0.938994,216.555612,6.872579,3186621952.000000,0.016484,1.628601,0.541180
39.750412,41.325607,95.620125,1.226189,160.871268,6.872579,3338624000.000000,0.012421,1.128069,0.325096
43.250591,41.359417,93.476601,0.329543,256.598563,11.014163,2052827648.000000,0.015529,1.549328,0.495790
36.140717,33.760033,93.354172,0.000030,348.877615,6.779821,1569622784.000000,0.013073,0.816729,0.172245
36.639679,37.485935,93.033745,0.162661,2.047164,8.078143,6965101568.000000,0.017512,1.443321,0.466970
39.982967,38.208164,93.666161,0.000086,54.391352,6.872579,2166152192.000000,0.010595,1.054432,0.260389
41.468109,42.844093,95.719177,0.157562,216.367152,6.872579,3980847616.000000,0.015517,1.190147,0.350647
40.469711,38.046913,92.979706,0.411910,108.165270,10.043663,5073069568.000000,0.017605,1.348511,0.433197
45.917507,40.085896,91.570839,1.297616,165.940384,5.956087,5070311424.000000,0.017138,1.527599,0.481361
36.608212,34.370995,93.309288,0.266595,349.600646,6.779821,8158141952.000000,0.016000,1.295399,0.385637
44.340282,37.066349,95.718445,2.842344,244.502558,5.727865,5990056960.000000,0.019405,1.388065,0.443949
43.869385,41.698555,95.387650,0.610767,247.228797,5.727865,7110973952.000000,0.020043,1.588455,0.524540
42.731262,42.718765,95.233368,0.075393,162.687591,5.956087,7052744704.000000,0.015784,1.377277,0.396738
42.919918,40.825089,93.852844,0.225697,162.676678,5.956087,6557562880.000000,0.019335,1.225098,0.378716
38.104427,37.194267,91.718788,0.634277,3.837540,7.742463,9511203840.000000,0.017600,1.477514,0.470520
36.816586,36.699669,91.251671,0.965050,62.053979,7.742463,9439389696.000000,0.021724,1.906530,0.645353
38.948151,38.469467,89.153946,0.893489,161.248922,11.014163,12666207232.000000,0.020693,1.324333,0.409222
41.437565,39.472996,92.274963,0.659877,208.378024,11.014163,15466768384.000000,0.020362,1.423450,0.456627
40.726776,40.178795,94.240189,0.053610,108.162233,6.872579,8244440064.000000,0.017879,1.098629,0.320251
43.773281,40.960114,92.926567,0.043630,305.319407,10.043663,17134661632.000000,0.018634,1.086649,0.307192
42.359829,36.707806,95.143982,2.829574,55.269575,10.043663,20145907712.000000,0.016024,1.692152,0.572765
38.815872,42.927876,96.534668,1.073600,215.781125,6.872579,35243794432.000000,0.021231,1.477940,0.489630
40.764637,38.937214,90.984268,0.027405,159.000770,11.014163,23520444416.000000,0.017260,1.836172,0.616299
41.926140,36.797581,94.700546,2.245430,55.103470,10.043663,31024627712.000000,0.017066,2.306210,0.731447
37.489834,36.779232,93.551361,0.228104,1.930650,5.891808,55309000704.000000,0.022925,2.433889,0.780048
39.347477,37.279564,93.484619,0.000024,0.000041,11.014163,68442583040.000000,0.021351,1.587160,0.523972
40.524731,45.933853,97.963943,0.727320,110.717562,24.342383,1224633984.000000,0.012236,1.596729,0.492359
40.509331,45.923580,97.870979,0.755482,110.747590,24.342383,3670385152.000000,0.015441,1.384304,0.444075
41.426170,46.255081,98.383072,0.259424,110.424019,24.342383,1212874112.000000,0.012031,1.798691,0.549643
40.673988,46.777000,97.800880,0.794990,110.329459,24.342383,23272163328.000000,0.019164,1.588243,0.492678
38.245697,43.957363,95.880402,1.636525,216.359532,6.872579,1642685696.000000,0.012803,1.039360,0.287899
41.313297,47.060768,98.299194,0.140789,110.343268,24.342383,6566614528.000000,0.018061,1.361143,0.435255
41.416195,50.113117,99.655617,0.140761,224.196887,24.342383,6397010432.000000,0.014414,1.095963,0.294001
41.192474,49.337067,98.525520,0.676747,3.050695,5.956087,14388292608.000000,0.021539,1.377972,0.444244
41.489216,51.087551,99.698318,0.140845,224.196931,24.342383,19860115456.000000,0.019755,1.425886,0.476721
42.985531,49.306602,97.705238,0.130957,2.243377,5.956087,13705971712.000000,0.019883,1.427576,0.450632
38.736534,46.119076,99.030769,0.431151,363.467962,7.742463,29726261248.000000,0.023951,1.909296,0.639727
40.233696,45.778812,97.866600,1.013645,110.862038,24.342383,25603192832.000000,0.021493,2.325140,0.749481
40.648914,46.791981,97.811371,0.811577,110.325968,24.342383,32040239104.000000,0.021598,1.690254,0.567451
34.759842,26.065514,95.596764,0.000031,0.000048,5.320742,1634958080.000000,0.026095,2.425173,0.764894
34.910332,25.998156,95.692734,0.168077,0.090269,5.320742,1551138560.000000,0.012233,2.196936,0.701061
35.592651,32.048473,93.308022,0.000026,292.579703,6.779821,1173506048.000000,0.010088,1.747497,0.557226
34.504601,25.936590,95.635422,0.000099,61.108916,5.320742,1204038784.000000,0.012088,2.104095,0.668507
34.668251,26.163525,95.021332,0.475140,0.353995,5.320742,2232001536.000000,0.014430,1.313570,0.398590
34.703438,26.235315,95.577721,0.068183,0.201689,5.320742,3594855168.000000,0.017799,2.148272,0.679598
35.373871,28.201696,94.363556,0.068187,300.596781,5.320742,3476506368.000000,0.013406,1.289608,0.390951
36.081898,26.453932,96.310951,0.923280,1.247553,5.320742,1377219712.000000,0.013651,1.282541,0.360376
47.867699,31.635252,98.520775,0.334364,192.466194,17.564326,1130090368.000000,0.014549,1.944362,0.632399
46.221146,27.401445,96.570328,0.309218,342.656631,14.974725,1322035200.000000,0.013548,1.214701,0.344231
30.848009,27.803091,93.539162,0.179392,191.425023,6.305007,2740460544.000000,0.014794,1.189127,0.350168
38.314686,25.289541,96.077866,1.607751,4.557557,5.320742,1704533760.000000,0.014680,1.437710,0.461992
38.071918,25.896587,95.518509,1.111191,243.379595,5.320742,1739924224.000000,0.014529,1.130548,0.315437
35.796238,28.882797,94.853157,0.751733,300.143062,5.320742,1802603904.000000,0.016316,1.794977,0.530001
48.814976,26.903097,98.503700,0.000024,290.934191,10.326036,2481895936.000000,0.015567,1.676001,0.544548
38.409016,28.730846,93.769295,0.274614,242.530735,5.320742,1200429568.000000,0.011017,1.034166,0.294239
44.214661,30.553333,96.847855,2.652051,296.362320,14.974725,1385995904.000000,0.014035,0.974174,0.253256
35.175671,29.929998,94.543564,0.497377,192.153415,6.305007,5033080832.000000,0.016293,1.437387,0.470879
49.042801,30.224943,98.442024,0.491215,191.531146,10.326036,4539609600.000000,0.017308,1.305807,0.401867
48.156647,24.978695,95.165489,2.695369,294.107365,11.205187,1792884352.000000,0.014653,1.508005,0.444384
44.093914,24.339727,99.392685,4.078948,294.776833,11.205187,3762646528.000000,0.018126,1.817785,0.605173
49.834961,25.672361,99.288223,0.485596,291.188479,17.564326,4613753856.000000,0.015797,1.072155,0.301918
38.213390,28.131479,94.324310,0.204079,242.152344,7.401870,4977485312.000000,0.014371,1.098503,0.297796
49.062729,29.196131,98.922859,0.000086,242.194360,10.326036,10758327296.000000,0.017722,1.357628,0.415005
35.385090,25.363344,96.247459,0.744324,0.938215,5.320742,16756185088.000000,0.018268,1.537624,0.505457
49.020138,29.777296,98.559219,0.332075,191.965714,10.326036,21078108160.000000,0.021432,1.313337,0.407059
35.766502,30.140388,93.579399,0.184774,350.310503,9.701552,16083655680.000000,0.014848,1.083567,0.296257
35.943882,32.329285,93.432770,0.110124,292.259400,6.779821,48669863936.000000,0.023195,2.426844,0.784746
34.752304,26.042870,95.674355,0.076471,0.027115,5.320742,83946323968.000000,0.019808,2.018545,0.668070
53.386662,39.995358,96.055550,0.003103,183.010912,5.549309,1256240128.000000,0.016008,0.920027,0.210636
47.062843,38.836891,95.965935,0.019768,194.099976,5.727865,3681853184.000000,0.017592,1.338591,0.388250
48.625248,38.025284,96.922195,0.019894,96.144058,5.727865,1290144384.000000,0.010838,1.219534,0.355391
48.526382,38.201939,96.955307,0.108190,145.583473,5.727865,1003380736.000000,0.009275,1.170727,0.331938
49.408192,32.355686,99.018272,0.100991,192.502391,10.326036,1334045696.000000,0.015827,1.554049,0.511480
47.038261,38.874199,96.289993,0.207705,194.186178,5.727865,5455720448.000000,0.016721,1.520306,0.473833
47.443306,39.049198,96.018387,0.372688,194.286861,5.727865,3543173632.000000,0.016864,1.218811,0.360651
53.071655,40.023891,96.235451,0.242549,183.269747,5.549309,4597024768.000000,0.016525,1.376085,0.433262
51.846180,33.439777,98.976105,1.720010,3.713670,5.727865,1707997824.000000,0.015847,1.538778,0.486496
53.697704,40.084782,96.873299,0.738626,225.215219,5.549309,2345676288.000000,0.013979,1.162157,0.338881
49.666534,35.217354,98.448196,0.330708,1.964200,5.549309,3085578496.000000,0.017973,1.365000,0.450956
54.205059,36.711136,99.890457,1.405768,4.514937,5.727865,4416456192.000000,0.014194,1.127134,0.305553
48.769493,38.070824,96.867493,0.108670,96.062161,5.727865,6147214848.000000,0.017540,1.130203,0.331120
54.517502,38.453083,97.803452,2.109124,225.686600,5.549309,6184425984.000000,0.012642,1.128605,0.306931
49.302807,37.468483,96.113289,0.813037,95.822704,5.727865,13658167296.000000,0.016198,2.214081,0.705084
53.379242,39.979996,96.058266,0.003202,183.010872,5.549309,11695314944.000000,0.017183,1.397564,0.436398
47.085732,38.828751,96.023903,0.019823,194.099957,5.727865,34307997696.000000,0.021650,1.726091,0.558584
23.512524,30.419794,82.594467,0.101709,368.498580,9.248807,2052988416.000000,0.016777,0.746603,0.170944
23.257654,26.989704,77.003448,0.036178,461.536089,35.997585,1738066816.000000,0.012439,1.345337,0.413111
23.132393,26.770987,76.743149,0.118669,461.196025,35.997585,1157263616.000000,0.014613,1.785568,0.550428
25.068583,28.613413,82.302788,2.249409,308.114647,9.248807,1264499840.000000,0.011886,1.285330,0.374907
24.610390,28.597729,80.450951,0.437134,410.100564,35.997585,1916531584.000000,0.012774,1.018417,0.296507
21.135298,32.417416,78.677696,0.530191,430.540203,9.248807,2113791616.000000,0.017278,1.493038,0.508072
23.013702,30.350740,81.152176,0.101752,368.498528,9.248807,2758241536.000000,0.017215,1.673090,0.561090
23.161026,28.640720,77.992447,0.228750,407.627516,35.997585,1959879936.000000,0.014215,1.215174,0.351389
21.374578,27.073036,73.285095,1.249216,193.712861,8.393346,7522552832.000000,0.015304,1.874201,0.606441
24.612514,24.905264,75.990852,1.822681,409.755152,35.139372,13149175808.000000,0.015560,2.201105,0.701504
22.914545,26.731344,76.283440,0.036207,461.535996,35.997585,30926010368.000000,0.021727,1.597124,0.546280
23.622889,27.387733,77.756027,0.113427,407.329927,35.997585,30750339072.000000,0.021178,1.445393,0.468304
23.481468,30.429556,82.574310,0.122597,368.466799,9.248807,30623922176.000000,0.019687,1.626371,0.535988
21.908974,78.164383,51.872559,0.416886,2.751629,5.594833,2110931456.000000,0.013849,1.105238,0.329889
24.210125,79.474709,48.860001,0.616127,2.329916,7.922430,11379369984.000000,0.020284,1.580961,0.526463
48.510906,43.291092,90.734436,0.352170,355.847339,10.043663,1020462336.000000,0.015339,2.254893,0.716463
48.632893,43.385826,90.865227,0.345345,355.940515,10.043663,4405915136.000000,0.018941,1.988955,0.655188
47.490002,42.301838,91.160110,0.704559,354.406428,10.043663,2181695488.000000,0.015917,1.411825,0.462267
46.804272,42.666218,88.761864,2.563673,354.927346,10.043663,1348184448.000000,0.015677,1.571682,0.508841
48.966438,44.296997,89.588074,0.842106,357.114036,10.043663,1618992640.000000,0.012031,1.143139,0.346493
48.665039,43.269882,90.971497,0.485555,355.871798,10.043663,13759943680.000000,0.020434,1.280907,0.398811
40.875732,38.610035,88.513573,0.127510,342.310576,12.877060,10263577600.000000,0.018571,2.022921,0.658737
47.627094,43.108185,91.151337,0.054330,354.899291,10.043663,25904576512.000000,0.021937,1.334507,0.425520
48.652084,43.363747,90.718468,0.355795,356.000320,10.043663,40171970560.000000,0.013126,2.122841,0.687414
36.914734,4.617549,24.025894,0.029198,35.953078,5.413471,4264667136.000000,0.017686,1.222500,0.374182
34.889244,0.441324,27.356920,1.884628,48.080467,12.171058,1001465088.000000,0.015578,2.007677,0.617949
34.793278,2.948402,26.805344,0.011256,47.041845,12.171058,1054465984.000000,0.013066,1.329395,0.384584
31.574701,0.912658,30.352570,0.000027,14.573445,12.451128,1458345856.000000,0.012846,1.344976,0.393251
34.543175,4.162643,26.445776,1.081829,46.595594,12.171058,1850842496.000000,0.011434,1.199627,0.362213
37.771122,1.100000,30.778666,2.084887,43.620440,12.171058,3650828288.000000,0.016419,1.289522,0.402355
36.044922,3.891732,24.885780,0.660385,24.281247,5.413471,11511092224.000000,0.023471,1.401676,0.450972
31.268503,4.009186,27.388477,0.011254,49.425146,12.171058,18442156032.000000,0.022168,1.345552,0.438831
30.854759,4.160024,27.458309,0.011263,49.425082,12.171058,15744558080.000000,0.021595,1.440756,0.473026
32.204037,1.758837,29.623428,0.276581,13.844889,20.546079,12420669440.000000,0.017578,1.529724,0.498144
36.884205,4.618400,24.033503,0.000005,35.941316,5.413471,22742730752.000000,0.018438,1.351257,0.414637
6.038895,60.805294,48.697830,0.204212,381.525341,10.427551,1907717120.000000,0.015605,2.290095,0.730677
5.279108,64.875801,48.021591,0.077548,168.250725,10.427551,2951482880.000000,0.019108,1.987551,0.596661
11.870781,59.242859,50.286751,0.185187,463.268719,13.768630,1380543232.000000,0.016541,2.240879,0.700039
6.410557,57.058823,49.578579,0.094245,130.335093,5.714020,1224664192.000000,0.014835,2.269877,0.729830
13.167240,60.927887,50.277348,0.357927,462.671117,14.011014,1048324928.000000,0.013697,2.234266,0.710941
8.384794,68.745422,49.410614,0.737502,537.642089,7.299487,1062820864.000000,0.015879,2.191647,0.679249
8.352136,68.876564,49.304008,0.700475,537.497403,7.299487,1288569088.000000,0.013568,1.604542,0.470879
13.338422,60.944511,49.995708,0.115017,462.813360,14.011014,1664450176.000000,0.014972,2.009071,0.623821
11.913028,59.276680,50.268078,0.131644,463.278217,13.768630,4064006912.000000,0.020487,1.506174,0.485233
11.905104,59.408173,50.254284,0.033720,463.189339,13.768630,1400354176.000000,0.016626,1.650488,0.547716
6.129849,65.395393,51.496830,2.578031,211.774819,13.768630,2146665728.000000,0.018056,1.427261,0.442549
5.726766,65.246887,51.364532,2.351376,211.763474,13.768630,1545823616.000000,0.013425,1.969082,0.639156
5.762453,58.818050,49.983379,0.135560,0.010121,5.714020,1318754048.000000,0.015480,1.568283,0.488579
6.341530,60.834766,48.587383,0.049479,339.100605,14.011014,2312182016.000000,0.015865,2.252799,0.721563
5.413974,64.860695,47.841148,0.216951,168.357376,10.427551,1490782976.000000,0.016315,1.772827,0.552891
4.915932,65.649361,46.552582,0.144634,126.693603,10.427551,2702793216.000000,0.016459,1.257027,0.383530
8.278479,62.363911,49.624302,0.012691,421.346904,14.011014,1436358400.000000,0.013082,1.270605,0.360933
5.614964,63.192596,48.581337,0.092069,254.205911,10.427551,1109920384.000000,0.013036,1.669841,0.563669
5.208470,64.312485,48.495926,0.102333,168.356229,10.427551,1250008192.000000,0.015471,1.867607,0.604496
5.413175,62.627392,48.738190,0.300409,254.673392,10.427551,4030541056.000000,0.015676,1.664701,0.546585
5.908011,58.363701,49.794643,0.337819,44.062171,5.714020,15834160128.000000,0.021797,1.986519,0.654766
6.174657,60.953671,49.028614,0.094833,381.615936,10.427551,3763608320.000000,0.016723,1.312061,0.405474
6.501795,59.031559,48.525253,0.268955,340.709446,10.427551,1053424704.000000,0.010977,1.722677,0.576796
13.238792,60.866062,49.916706,0.012693,462.735704,14.011014,16997977088.000000,0.024367,1.795788,0.616623
6.576384,58.620544,49.530682,0.000115,44.310147,5.714020,2723692544.000000,0.017539,2.083206,0.672886
8.323604,67.846954,49.032028,1.059021,538.431745,7.299487,1747403648.000000,0.013026,1.177147,0.353384
6.339856,67.809738,50.376972,2.656166,43.669065,10.427551,1755073408.000000,0.011843,1.117933,0.311684
3.825847,66.940315,46.720703,1.050325,84.346669,10.427551,1489412096.000000,0.017086,1.643057,0.551985
6.318214,65.257042,51.100536,2.203863,211.823905,13.768630,2412539648.000000,0.017897,1.475061,0.474606
6.749393,56.897709,49.775333,0.038440,130.192766,5.714020,4933458432.000000,0.018012,1.463430,0.475628
4.103468,70.503761,46.326378,0.584377,2.140470,10.427551,2042318720.000000,0.016396,1.439503,0.450235
4.048695,66.612267,46.013660,0.886901,85.295064,10.427551,1499477888.000000,0.014389,1.848191,0.613955
5.183211,65.233727,43.411430,2.329727,86.164924,10.427551,1168168064.000000,0.014155,1.408266,0.421865
9.674017,57.663380,50.478233,1.418802,174.350087,5.714020,1871806080.000000,0.013227,1.245909,0.361765
5.044492,63.983994,48.661785,0.160958,211.051441,10.427551,3046189312.000000,0.018630,1.903042,0.649431
8.151496,56.621471,50.126884,0.038420,173.078437,5.714020,3280824320.000000,0.014400,1.298288,0.363756
5.845651,56.744007,51.034996,1.051713,428.325113,10.427551,1754243072.000000,0.014246,1.456150,0.457556
6.432131,68.862740,50.042667,2.299464,537.760934,7.299487,3260729856.000000,0.017246,1.749786,0.563986
5.786351,58.434578,50.105984,0.268374,0.025722,5.714020,5202721280.000000,0.015420,1.215809,0.346193
6.074772,57.936707,49.410007,0.057166,427.330884,10.427551,4802538496.000000,0.018645,1.627651,0.547890
8.217006,56.351883,49.964306,0.289224,215.441485,5.714020,2227694336.000000,0.015860,1.611395,0.522158
7.995146,62.471493,46.099949,1.081321,299.908500,10.427551,2967120640.000000,0.015311,1.022640,0.282785
5.192603,59.925369,51.482460,0.171036,426.035764,10.427551,1395761664.000000,0.013209,1.449007,0.431467
6.385956,66.181786,49.055656,1.514973,169.170045,10.427551,2041213952.000000,0.014046,1.594810,0.486715
6.414807,69.443855,49.858654,2.115790,537.407117,7.299487,3218678016.000000,0.015996,1.422611,0.443825
5.775953,58.785854,50.329369,0.261040,0.180284,5.714020,5930657280.000000,0.019666,2.058531,0.676487
4.755673,61.999489,51.009148,0.546675,3.587481,5.714020,3717017088.000000,0.018405,1.597860,0.526407
11.417743,58.470387,50.479496,1.088242,463.417829,13.768630,2061621376.000000,0.013724,1.694263,0.536411
8.541174,65.004128,50.112312,1.702741,423.316330,14.011014,2514619648.000000,0.016210,1.447681,0.466682
6.206745,59.735909,44.147915,1.656955,343.281111,10.427551,2140887424.000000,0.016214,1.596016,0.522898
3.770350,70.586624,48.030258,0.217020,2.636377,10.427551,3098588160.000000,0.015862,1.644941,0.511513
