# x,y,z,Mass,SM,GALEX_FUV,GALEX_NUV,Metal,g_minus_r,u_minus_r
7.628800964355468750e+01,3.771316528320312500e+01,1.482903289794921875e+01,4.393693675520000000e+11,6.428401664000000000e+09,-1.752374458312988281e+01,-1.759982681274414062e+01,1.588086038827896118e-02,3.783016204833984375e-01,1.264017105102539062e+00
6.322681427001953125e+01,9.718087768554687500e+01,9.683006286621093750e+01,4.397346652160000000e+11,3.803516928000000000e+09,-1.652030181884765625e+01,-1.658929443359375000e+01,1.657237671315670013e-02,3.774948120117187500e-01,1.240116119384765625e+00
4.273126220703125000e+01,4.271876525878906250e+01,9.523336791992187500e+01,4.398016102400000000e+11,7.229575680000000000e+09,-1.643888092041015625e+01,-1.670694160461425781e+01,1.578386314213275909e-02,3.967380523681640625e-01,1.377277374267578125e+00
7.264655303955078125e+01,7.065415191650390625e+01,3.225457429885864258e+00,4.399932702720000000e+11,4.842942464000000000e+09,-1.603814888000488281e+01,-1.622454261779785156e+01,1.673565618693828583e-02,4.751262664794921875e-01,1.523351669311523438e+00
8.927351379394531250e+01,6.060512542724609375e+01,3.226256942749023438e+01,4.401350246400000000e+11,1.257591603200000000e+10,-1.813748550415039062e+01,-1.822020912170410156e+01,2.062436006963253021e-02,3.915004730224609375e-01,1.307083129882812500e+00
8.050814056396484375e+01,4.936977863311767578e+00,3.895846176147460938e+01,4.401480007680000000e+11,1.094744166400000000e+10,-1.735755729675292969e+01,-1.744899749755859375e+01,1.849716715514659882e-02,5.113945007324218750e-01,1.558467864990234375e+00
7.845648956298828125e+01,6.426770019531250000e+01,7.315805816650390625e+01,4.402838896640000000e+11,2.281775718400000000e+10,-1.778166198730468750e+01,-1.794189453125000000e+01,2.192401699721813202e-02,4.888477325439453125e-01,1.516254425048828125e+00
9.676457977294921875e+01,4.137363433837890625e+01,5.252146911621093750e+01,4.411237335040000000e+11,5.262950912000000000e+09,-1.662230300903320312e+01,-1.669921684265136719e+01,1.759348995983600616e-02,5.192527770996093750e-01,1.569347381591796875e+00
3.387725067138671875e+01,1.429776477813720703e+01,4.411352920532226562e+01,4.411580416000000000e+11,5.334755328000000000e+09,-1.751546859741210938e+01,-1.760594177246093750e+01,1.721735298633575439e-02,3.886966705322265625e-01,1.334260940551757812e+00
5.342644119262695312e+01,9.650310516357421875e+01,2.029487609863281250e+01,4.411941191680000000e+11,2.814996070400000000e+10,-1.648383331298828125e+01,-1.672858810424804688e+01,2.362940274178981781e-02,6.626682281494140625e-01,1.988178253173828125e+00
3.447408676147460938e+01,9.147953033447265625e+01,8.442746734619140625e+01,4.412312780800000000e+11,6.504016896000000000e+09,-1.683668708801269531e+01,-1.693639755249023438e+01,1.803555712103843689e-02,4.999179840087890625e-01,1.519205093383789062e+00
6.512979030609130859e+00,3.936445617675781250e+01,9.325146484375000000e+01,4.412719759360000000e+11,2.626958540800000000e+10,-1.805502891540527344e+01,-1.822257995605468750e+01,2.068679407238960266e-02,4.346046447753906250e-01,1.354900360107421875e+00
3.012917518615722656e+01,7.343611145019531250e+01,2.743211174011230469e+01,4.413217505280000000e+11,5.625694208000000000e+09,-1.762201309204101562e+01,-1.766363525390625000e+01,1.754094474017620087e-02,3.685359954833984375e-01,1.188282012939453125e+00
8.358711242675781250e+01,2.431213188171386719e+01,4.243194198608398438e+01,4.413957079040000000e+11,2.316876544000000000e+09,-1.600372314453125000e+01,-1.616217231750488281e+01,1.306120306253433228e-02,3.546104431152343750e-01,1.291515350341796875e+00
2.830654716491699219e+01,8.584657669067382812e+00,1.730870056152343750e+01,4.415714426880000000e+11,1.061266739200000000e+10,-1.722673797607421875e+01,-1.729883384704589844e+01,1.830406673252582550e-02,4.713649749755859375e-01,1.439691543579101562e+00
6.485099029541015625e+01,7.407106781005859375e+01,9.276026153564453125e+01,4.416347504640000000e+11,4.879236608000000000e+09,-1.547928619384765625e+01,-1.567615985870361328e+01,1.857893913984298706e-02,5.550327301025390625e-01,1.665002822875976562e+00
6.206443023681640625e+01,3.365874862670898438e+01,2.147695350646972656e+01,4.416916029440000000e+11,1.990216294400000000e+10,-1.775548171997070312e+01,-1.791664886474609375e+01,2.171092480421066284e-02,4.700469970703125000e-01,1.464706420898437500e+00
6.383639335632324219e+00,5.497889328002929688e+01,4.706690597534179688e+01,4.418028175360000000e+11,2.285129318400000000e+10,-1.552275371551513672e+01,-1.590470981597900391e+01,2.577809244394302368e-02,5.999641418457031250e-01,1.794311523437500000e+00
8.300379943847656250e+01,3.743746948242187500e+01,8.169473648071289062e+00,4.420079452160000000e+11,1.882943897600000000e+10,-1.662861824035644531e+01,-1.686154556274414062e+01,1.931815594434738159e-02,5.659828186035156250e-01,1.747903823852539062e+00
5.152378082275390625e+01,3.676526260375976562e+01,4.094821929931640625e+01,4.420378624000000000e+11,7.069528576000000000e+09,-1.674359703063964844e+01,-1.682486152648925781e+01,2.084725536406040192e-02,4.602432250976562500e-01,1.388343811035156250e+00
7.433113098144531250e+01,1.122390270233154297e+00,9.844991302490234375e+01,4.425026764800000000e+11,4.089094912000000000e+09,-1.547789001464843750e+01,-1.576301193237304688e+01,1.667843200266361237e-02,3.430767059326171875e-01,1.181934356689453125e+00
5.831276321411132812e+01,4.178473663330078125e+01,9.751660919189453125e+01,4.426207395840000000e+11,3.208466688000000000e+09,-1.656974983215332031e+01,-1.661117553710937500e+01,1.538132410496473312e-02,3.977432250976562500e-01,1.269519805908203125e+00
3.814042329788208008e+00,5.072940444946289062e+01,5.836412048339843750e+01,4.426450862080000000e+11,6.400891392000000000e+09,-1.616597747802734375e+01,-1.645743751525878906e+01,1.593184657394886017e-02,4.836215972900390625e-01,1.653518676757812500e+00
1.793952560424804688e+01,8.245320892333984375e+01,6.073151779174804688e+01,4.428083036160000000e+11,9.978005504000000000e+09,-1.797389030456542969e+01,-1.802707862854003906e+01,1.775616593658924103e-02,3.723258972167968750e-01,1.246725082397460938e+00
3.537909317016601562e+01,4.171361541748046875e+01,9.609635925292968750e+01,4.428481822720000000e+11,1.883849728000000000e+10,-1.723845291137695312e+01,-1.735708236694335938e+01,2.527135983109474182e-02,6.047744750976562500e-01,1.793994903564453125e+00
6.603460693359375000e+01,6.063392162322998047e+00,1.312047290802001953e+01,4.431760916480000000e+11,4.252194560000000000e+09,-1.674737167358398438e+01,-1.686315727233886719e+01,1.470177527517080307e-02,3.970012664794921875e-01,1.278379440307617188e+00
7.531761169433593750e+01,8.560427856445312500e+01,5.017328262329101562e+01,4.437772861440000000e+11,5.244063744000000000e+09,-1.777037239074707031e+01,-1.782923507690429688e+01,1.486737281084060669e-02,2.948493957519531250e-01,1.095373153686523438e+00
9.648281097412109375e+01,3.321164703369140625e+01,3.753566360473632812e+01,4.438347284480000000e+11,5.420633088000000000e+09,-1.727037048339843750e+01,-1.735129356384277344e+01,1.500879600644111633e-02,3.318157196044921875e-01,1.166332244873046875e+00
6.679195404052734375e+01,6.245950698852539062e+01,6.895788574218750000e+01,4.441872138240000000e+11,6.772400640000000000e+09,-1.721058273315429688e+01,-1.726237487792968750e+01,1.912106387317180634e-02,4.267940521240234375e-01,1.368423461914062500e+00
4.802521896362304688e+01,3.769668579101562500e+01,6.313033676147460938e+01,4.442723450880000000e+11,5.981487923200000000e+10,-1.588246059417724609e+01,-1.650992393493652344e+01,2.490689791738986969e-02,6.002120971679687500e-01,1.808609008789062500e+00
5.684985733032226562e+01,4.543295669555664062e+01,4.279602813720703125e+01,4.446855168000000000e+11,1.777158348800000000e+10,-1.600398254394531250e+01,-1.634952545166015625e+01,2.342084608972072601e-02,5.267562866210937500e-01,1.598966598510742188e+00
8.450693511962890625e+01,2.371352767944335938e+01,5.039628601074218750e+01,4.447533137920000000e+11,1.735344742400000000e+10,-1.708627700805664062e+01,-1.722466659545898438e+01,2.062940783798694611e-02,4.558563232421875000e-01,1.367530822753906250e+00
3.021621322631835938e+01,7.156369781494140625e+01,2.380969429016113281e+01,4.449408778240000000e+11,7.293129216000000000e+09,-1.776846504211425781e+01,-1.786217880249023438e+01,1.632454060018062592e-02,3.697261810302734375e-01,1.223348617553710938e+00
2.470224380493164062e+01,4.738176727294921875e+01,9.359270095825195312e+00,4.449787904000000000e+11,3.754109952000000000e+09,-1.702495384216308594e+01,-1.707022857666015625e+01,1.630523800849914551e-02,3.628730773925781250e-01,1.248533248901367188e+00
7.081224822998046875e+01,7.283094024658203125e+01,8.601872253417968750e+01,4.457322577920000000e+11,5.900710912000000000e+09,-1.678026580810546875e+01,-1.686416625976562500e+01,1.912432909011840820e-02,4.647789001464843750e-01,1.471288681030273438e+00
9.340582847595214844e+00,3.513256454467773438e+01,5.519999313354492188e+01,4.458268262400000000e+11,4.227771187200000000e+10,-1.546738338470458984e+01,-1.639011955261230469e+01,2.834611199796199799e-02,6.235504150390625000e-01,1.898075103759765625e+00
7.429867553710937500e+01,8.298945426940917969e+00,5.673191452026367188e+01,4.460430950400000000e+11,6.330038272000000000e+09,-1.753358459472656250e+01,-1.757800102233886719e+01,1.861943118274211884e-02,4.023571014404296875e-01,1.286520004272460938e+00
4.446620178222656250e+01,3.881450271606445312e+01,6.993239593505859375e+01,4.460436520960000000e+11,7.062132224000000000e+09,-1.799494171142578125e+01,-1.810682868957519531e+01,1.210327073931694031e-02,3.635120391845703125e-01,1.258750915527343750e+00
1.122550010681152344e+01,6.913311767578125000e+01,2.140424156188964844e+01,4.462625751040000000e+11,5.246658560000000000e+09,-1.728969955444335938e+01,-1.737469100952148438e+01,1.421603932976722717e-02,2.956924438476562500e-01,1.048000335693359375e+00
6.812543487548828125e+01,6.801884460449218750e+01,9.124011993408203125e+01,4.465237032960000000e+11,9.109037056000000000e+09,-1.712809181213378906e+01,-1.723838233947753906e+01,1.847231201827526093e-02,5.293807983398437500e-01,1.614660263061523438e+00
2.725292682647705078e+00,4.195438766479492188e+01,6.439731597900390625e+01,4.465728225280000000e+11,6.529954304000000000e+09,-1.747777748107910156e+01,-1.750610542297363281e+01,1.690917089581489563e-02,3.606452941894531250e-01,1.203735351562500000e+00
5.462855529785156250e+01,7.802974700927734375e+01,9.619147300720214844e+00,4.471580262400000000e+11,7.443701760000000000e+09,-1.637208175659179688e+01,-1.649425506591796875e+01,1.604638062417507172e-02,4.891357421875000000e-01,1.529405593872070312e+00
6.081465530395507812e+01,6.874625396728515625e+01,5.115729522705078125e+01,4.476051456000000000e+11,5.472877568000000000e+09,-1.805373001098632812e+01,-1.808668327331542969e+01,1.625997014343738556e-02,3.008728027343750000e-01,1.087987899780273438e+00
6.938681030273437500e+01,2.621981620788574219e+01,6.340320587158203125e+01,4.476069150720000000e+11,8.270895104000000000e+09,-1.763900756835937500e+01,-1.774877166748046875e+01,1.625521294772624969e-02,3.979167938232421875e-01,1.332996368408203125e+00
7.197736358642578125e+01,3.175840187072753906e+01,4.085144042968750000e+01,4.476332605440000000e+11,5.252165120000000000e+09,-1.645023727416992188e+01,-1.654544448852539062e+01,1.729266531765460968e-02,4.089088439941406250e-01,1.285842895507812500e+00
8.165757751464843750e+01,8.685470581054687500e+00,6.855798339843750000e+01,4.477294018560000000e+11,9.075342540800000000e+10,-1.848637771606445312e+01,-1.862278556823730469e+01,1.716353930532932281e-02,5.610542297363281250e-01,1.608068466186523438e+00
4.009292984008789062e+01,5.291508102416992188e+01,4.778201293945312500e+01,4.478452695040000000e+11,7.847384576000000000e+09,-1.585674190521240234e+01,-1.610339164733886719e+01,1.801854930818080902e-02,5.602474212646484375e-01,1.767118453979492188e+00
7.214919281005859375e+01,5.509877014160156250e+01,4.002669525146484375e+01,4.481062010880000000e+11,7.690040832000000000e+09,-1.774233245849609375e+01,-1.781434249877929688e+01,1.774448715150356293e-02,3.720779418945312500e-01,1.218479156494140625e+00
3.692420959472656250e+01,4.516012573242187500e+01,9.752866363525390625e+01,4.483436052480000000e+11,3.372077670400000000e+10,-1.824919319152832031e+01,-1.832504081726074219e+01,2.326979301869869232e-02,4.506206512451171875e-01,1.337572097778320312e+00
9.632512664794921875e+01,9.419852447509765625e+01,7.457666778564453125e+01,4.486323568640000000e+11,4.386332672000000000e+09,-1.730926895141601562e+01,-1.734319114685058594e+01,1.282258145511150360e-02,2.892055511474609375e-01,1.067356109619140625e+00
6.109590148925781250e+01,6.003849506378173828e+00,2.297753334045410156e+01,4.487336755200000000e+11,5.747442688000000000e+09,-1.632925224304199219e+01,-1.644319725036621094e+01,1.496122404932975769e-02,5.487613677978515625e-01,1.672565460205078125e+00
8.553896331787109375e+01,3.507765579223632812e+01,7.705759429931640625e+01,4.495411773440000000e+11,1.741916569600000000e+10,-1.675990104675292969e+01,-1.695082473754882812e+01,2.092465758323669434e-02,4.765338897705078125e-01,1.453887939453125000e+00
8.932067871093750000e+00,3.899407958984375000e+01,5.222298049926757812e+01,4.496479354880000000e+11,8.177191424000000000e+09,-1.760223388671875000e+01,-1.768561172485351562e+01,1.779099740087985992e-02,3.535881042480468750e-01,1.207078933715820312e+00
1.460660839080810547e+01,6.391669464111328125e+01,8.422262573242187500e+01,4.498090229760000000e+11,6.017550848000000000e+09,-1.580217170715332031e+01,-1.601611328125000000e+01,1.698936335742473602e-02,4.900207519531250000e-01,1.587844848632812500e+00
9.717843627929687500e+01,9.569812774658203125e+01,4.082148361206054688e+01,4.500940718080000000e+11,1.024717721600000000e+10,-1.675607681274414062e+01,-1.689876937866210938e+01,1.974499039351940155e-02,5.441970825195312500e-01,1.654596328735351562e+00
8.104379272460937500e+01,6.980205535888671875e+01,9.103358459472656250e+01,4.501929984000000000e+11,5.142375936000000000e+09,-1.748294639587402344e+01,-1.752644157409667969e+01,1.491183973848819733e-02,4.185142517089843750e-01,1.360363006591796875e+00
6.729969024658203125e+01,1.196787261962890625e+01,9.501422882080078125e+01,4.501983395840000000e+11,8.963218432000000000e+09,-1.683162307739257812e+01,-1.694824218750000000e+01,2.062984928488731384e-02,5.027217864990234375e-01,1.515882492065429688e+00
6.018762588500976562e+01,3.648285293579101562e+01,5.193534374237060547e+00,4.502185902080000000e+11,6.278841344000000000e+09,-1.726603126525878906e+01,-1.734980773925781250e+01,1.613527536392211914e-02,3.178710937500000000e-01,1.098100662231445312e+00
1.348956680297851562e+01,7.902542114257812500e+01,4.710267257690429688e+01,4.503125032960000000e+11,9.299770368000000000e+09,-1.671686553955078125e+01,-1.699837875366210938e+01,1.630002446472644806e-02,2.972221374511718750e-01,1.118137359619140625e+00
7.605728912353515625e+01,2.718559646606445312e+01,6.073914337158203125e+01,4.507621130240000000e+11,1.953314406400000000e+10,-1.618761444091796875e+01,-1.643663024902343750e+01,2.264814078807830811e-02,6.000843048095703125e-01,1.774591445922851562e+00
5.067508697509765625e+01,6.530058288574218750e+01,4.535840988159179688e+01,4.509222830080000000e+11,7.602705408000000000e+09,-1.762561035156250000e+01,-1.771870803833007812e+01,1.725226081907749176e-02,4.065761566162109375e-01,1.355047225952148438e+00
9.526625823974609375e+01,7.967932128906250000e+01,4.175800704956054688e+01,4.510205870080000000e+11,7.536142336000000000e+09,-1.778783035278320312e+01,-1.783224487304687500e+01,1.841392740607261658e-02,4.112167358398437500e-01,1.308412551879882812e+00
3.022773742675781250e+01,7.812919616699218750e+01,5.644025421142578125e+01,4.510873026560000000e+11,1.113313484800000000e+10,-1.632144355773925781e+01,-1.647548675537109375e+01,2.146593295037746429e-02,5.538291931152343750e-01,1.658948898315429688e+00
4.722628784179687500e+01,1.192412853240966797e+01,1.120299148559570312e+01,4.511393382400000000e+11,1.060237414400000000e+10,-1.833364486694335938e+01,-1.837364006042480469e+01,1.793514378368854523e-02,3.354721069335937500e-01,1.183523178100585938e+00
1.405684566497802734e+01,6.926973724365234375e+01,2.161441612243652344e+01,4.512918405120000000e+11,7.190502400000000000e+09,-1.758523178100585938e+01,-1.765687370300292969e+01,1.619367115199565887e-02,3.246746063232421875e-01,1.125741958618164062e+00
