#x,y,z,d_per(Mpc),d_long(Mpc),length_fil(Mpc),Mass,SM,GALEX_FUV,GALEX_NUV,SDSS_r,g_minus_r,u_minus_r
76.904495,23.045938,73.330704,0.494205,44.391366,24.158529,622796996608.000000,9796297728.000000,-17.165154,-17.234772,-19.687342,0.544395,1.646177
77.030205,23.901812,72.219978,0.568470,44.045555,15.459664,4839247970304.000000,62542573568.000000,-18.827742,-18.915663,-21.539555,0.447973,1.373573
81.522842,7.906509,70.198860,0.714104,67.352299,7.671648,19607371776.000000,4356343296.000000,-16.970472,-17.021214,-19.194580,0.404646,1.235071
81.650146,3.316161,68.584274,0.267699,13.647568,8.260531,56486121472.000000,10070878208.000000,-17.225832,-17.396191,-20.142687,0.434565,1.403376
82.257133,4.858100,67.353004,0.448184,41.808530,8.260531,67761184768.000000,1453881856.000000,-16.306093,-16.341726,-18.347887,0.379921,1.333515
81.801308,2.242234,68.381401,0.228852,0.000000,8.260531,147438059520.000000,3594189056.000000,-18.072821,-18.085178,-19.636091,0.258984,1.012377
81.162392,5.863552,68.860374,0.319102,54.749790,5.210395,159808454656.000000,1175544448.000000,-15.305867,-15.400295,-17.772724,0.460777,1.464157
81.655914,7.551928,69.750114,0.411371,67.159592,7.671648,289698742272.000000,10512478208.000000,-15.494709,-15.769300,-19.541100,0.621521,1.856571
81.269287,6.589584,69.424164,0.229797,67.968007,7.671648,426181132288.000000,6957585920.000000,-16.719069,-16.782274,-19.280165,0.407450,1.306572
81.360497,2.617700,68.860847,0.464645,13.354939,8.260531,519371948032.000000,7871874048.000000,-17.815388,-17.884335,-19.900633,0.411633,1.337044
81.800018,5.462053,68.254311,0.077748,41.254606,7.671648,663001956352.000000,11856970752.000000,-17.769228,-17.852249,-20.188395,0.476030,1.480206
82.230537,4.654891,67.232620,0.612880,27.237373,8.260531,938588110848.000000,20345251840.000000,-18.281366,-18.374569,-20.715183,0.471107,1.459993
81.515625,7.893820,70.196037,0.699211,67.353998,7.671648,1135346712576.000000,21255536640.000000,-17.823244,-17.918896,-20.542561,0.523148,1.592539
81.736107,2.385055,68.547867,0.000034,0.000000,8.260531,1766280003584.000000,22587379712.000000,-18.987093,-19.044018,-21.102631,0.332539,1.150747
81.611267,5.117167,69.037895,1.002373,55.082550,5.210395,1844048822272.000000,29751103488.000000,-16.843498,-16.974567,-20.446255,0.643776,1.923975
75.283035,4.747940,75.834427,0.261585,5.296657,8.484355,82355707904.000000,1754787584.000000,-15.270136,-15.398050,-18.130396,0.418827,1.292917
75.360344,4.407310,75.907913,0.601000,5.296657,8.484355,151984734208.000000,2450392320.000000,-16.393045,-16.504580,-18.768534,0.430695,1.400364
75.979927,6.739219,74.528839,0.100393,8.584414,8.484355,201083617280.000000,3347055104.000000,-16.003733,-16.063345,-18.635681,0.465208,1.436077
75.419472,4.679171,75.784691,0.407770,5.296657,8.484355,774940459008.000000,14295824384.000000,-15.297773,-15.646090,-19.851135,0.572653,1.675756
75.458305,6.749923,75.180122,0.513742,7.326087,8.484355,829382262784.000000,28054743040.000000,-18.993399,-19.060740,-21.067310,0.416805,1.311737
75.746155,6.946203,74.668640,0.329646,8.596669,9.848862,1709352288256.000000,36090937344.000000,-17.407640,-17.621170,-20.926702,0.510479,1.575054
34.658527,34.416439,58.285110,0.351620,67.860407,10.887470,11920423936.000000,2090902528.000000,-15.538355,-15.670689,-18.422791,0.404707,1.268484
34.481373,34.412643,58.435925,0.363638,91.236798,10.887470,83669925888.000000,4570645504.000000,-15.448265,-15.814455,-19.224218,0.421278,1.421030
36.052681,33.679253,57.620049,0.438618,67.892262,10.887470,301505413120.000000,6767576576.000000,-15.662684,-15.898171,-19.248735,0.561325,1.664064
73.235558,2.948368,77.863991,5.041810,11.580426,9.996100,302920990720.000000,4781822976.000000,-16.054485,-16.209030,-19.122002,0.530533,1.658758
87.213226,24.278820,48.608654,0.574855,168.615536,11.597410,343768432640.000000,9677093888.000000,-16.860115,-16.933725,-19.759407,0.505939,1.540997
86.393349,3.062103,29.994326,1.625953,59.718282,5.230899,80305315840.000000,1652047488.000000,-16.325182,-16.435644,-18.637278,0.323006,1.166161
93.667709,10.581793,40.241055,0.119600,0.042935,11.951831,133885042688.000000,9707255808.000000,-15.706069,-15.914053,-19.552845,0.578455,1.722954
93.519531,10.525081,40.445389,0.233171,0.036630,11.951831,201919627264.000000,9105854464.000000,-17.749987,-17.862951,-20.060217,0.407009,1.322073
93.669418,10.750306,40.278435,0.129859,0.000000,11.951831,382307827712.000000,26852177920.000000,-17.100828,-17.245565,-20.469988,0.513630,1.546494
94.473022,8.837896,40.574600,0.988149,53.750894,11.951831,1532380971008.000000,31090972672.000000,-17.451345,-17.552908,-20.690512,0.595175,1.753819
93.699745,10.641863,40.343239,0.000042,0.000052,11.951831,2789879840768.000000,40957485056.000000,-19.025187,-19.133282,-21.466560,0.422319,1.345247
50.437073,9.165399,33.956188,0.000025,0.000020,7.718161,210134302720.000000,2163148800.000000,-16.346565,-16.405212,-18.623863,0.410940,1.363050
49.978333,9.585258,34.109047,0.185693,16.576800,15.316786,2104387829760.000000,45703168000.000000,-17.873615,-17.986956,-20.969339,0.481689,1.461710
42.487190,19.227514,53.337635,3.841917,29.529796,16.618425,80519561216.000000,1222799104.000000,-16.117838,-16.204178,-18.249554,0.389557,1.360107
56.070965,6.571041,19.559290,0.101099,175.440579,12.110624,122694369280.000000,2168568576.000000,-16.230467,-16.312609,-18.464949,0.452450,1.456423
56.280067,6.135203,19.567812,0.138839,175.476312,12.110624,147013566464.000000,1053816512.000000,-17.170706,-17.201347,-18.716797,0.172939,0.816723
52.151329,4.864362,17.981571,1.057722,33.154995,12.110624,212773126144.000000,5586461184.000000,-17.444235,-17.509329,-19.558378,0.456945,1.454397
53.211788,7.302083,18.711834,0.161432,102.371615,12.110624,278767501312.000000,3875796480.000000,-17.100754,-17.153477,-19.123970,0.410023,1.327765
54.270836,8.150145,18.740723,0.551641,102.137082,12.110624,328067842048.000000,6628947456.000000,-17.468063,-17.600601,-19.887976,0.369265,1.264482
60.730087,6.938095,1.201941,0.000014,0.000000,18.038243,10185001984.000000,1473530368.000000,-16.273218,-16.343821,-18.321003,0.294111,1.013723
55.787243,6.868034,4.877929,0.352870,169.348114,7.501433,75616403456.000000,1938039168.000000,-17.072813,-17.088427,-18.712084,0.262840,1.002378
60.663570,8.230298,0.864190,0.668631,59.498608,7.094697,83718701056.000000,2750074368.000000,-17.996622,-18.030146,-19.612459,0.262455,1.052856
61.208687,6.600520,1.036549,0.608572,0.000000,7.094697,521793404928.000000,12550151168.000000,-16.855215,-17.027580,-20.014244,0.497644,1.530123
54.110516,6.740915,5.295847,0.764770,147.022769,6.373891,573470408704.000000,6090929152.000000,-17.154758,-17.219402,-19.407274,0.461432,1.403612
60.403763,8.050539,1.096027,0.554352,59.498608,7.094697,666814971904.000000,21900408832.000000,-16.865068,-17.044466,-20.493034,0.528805,1.594145
60.750908,6.912706,1.193354,0.033934,0.000000,7.094697,828905226240.000000,15386136576.000000,-18.160007,-18.232004,-20.524403,0.410936,1.325190
55.684341,6.924686,4.983055,0.383945,169.241561,7.501433,1569935851520.000000,26041745408.000000,-18.118191,-18.204985,-20.819019,0.515150,1.565598
60.608673,8.307497,0.752602,0.780761,59.498608,7.094697,1803787436032.000000,29277978624.000000,-18.462568,-18.538044,-21.057852,0.491840,1.508221
53.611118,1.925145,5.185268,0.301247,48.659240,14.637741,84675461120.000000,1334119296.000000,-16.273119,-16.290567,-18.089922,0.402128,1.267120
88.838524,44.189869,15.902823,0.060659,334.918541,24.746932,71938736128.000000,4233714432.000000,-16.979151,-17.046268,-19.340530,0.357773,1.177666
84.960968,47.112484,20.499228,0.696318,124.927846,24.746932,164831477760.000000,1546340864.000000,-15.909897,-16.074768,-18.432060,0.375919,1.404182
89.494133,44.333736,15.749993,0.246054,262.258991,24.746932,186675560448.000000,1830784640.000000,-15.175116,-15.362663,-18.091953,0.475592,1.511927
88.816528,44.073608,15.991172,0.073798,334.885723,24.746932,1912119885824.000000,39471894528.000000,-17.616722,-17.727812,-20.842009,0.424158,1.321594
78.470215,53.859695,8.506423,0.872405,701.703189,20.334206,261470240768.000000,12575074304.000000,-18.274660,-18.306816,-20.243809,0.394125,1.256353
79.035324,52.650837,7.531854,1.186801,702.553226,20.334206,373968797696.000000,3108978176.000000,-17.180164,-17.221182,-19.058157,0.329912,1.122959
78.627289,53.809238,8.513125,0.786041,701.703189,20.334206,2378929537024.000000,39013863424.000000,-18.372232,-18.547312,-21.397434,0.461779,1.444790
44.148094,16.894720,6.089623,0.833362,312.380624,15.947633,937645768704.000000,25145909248.000000,-16.182102,-16.485081,-20.458601,0.545074,1.608030
55.633690,27.938585,13.706884,0.965374,203.366127,25.164440,177991778304.000000,2624090368.000000,-15.407353,-15.550851,-18.404221,0.495190,1.553694
55.155415,28.971392,14.004370,0.212735,203.747164,25.164440,320335249408.000000,4296152576.000000,-16.790310,-16.927031,-19.263803,0.404573,1.365711
55.991398,28.665586,14.246481,0.406843,203.541944,25.164440,368438542336.000000,8849573888.000000,-16.293146,-16.503906,-19.695854,0.449287,1.430285
55.811001,40.417950,38.335716,0.156179,105.486539,15.299311,155821981696.000000,2171335936.000000,-17.055929,-17.090902,-18.858370,0.321600,1.142601
55.609615,40.234417,38.585514,0.114082,105.482788,15.299311,166896451584.000000,2879841280.000000,-16.928722,-16.944715,-18.788765,0.335985,1.146376
56.398876,40.617825,38.494259,0.199149,123.237118,15.299311,272187293696.000000,10686546944.000000,-17.196138,-17.342001,-20.067238,0.489620,1.515585
57.738422,43.686985,39.314419,0.134328,179.722458,15.064148,638110859264.000000,9447274496.000000,-17.955173,-17.991369,-19.995665,0.405010,1.274054
55.685535,41.104733,38.087757,0.788792,122.956429,15.299311,1009119002624.000000,30231595008.000000,-18.060791,-18.174892,-20.890125,0.493019,1.504431
54.601990,39.198536,37.890198,0.771097,88.604979,15.299311,1261791346688.000000,33718241280.000000,-16.446552,-16.693964,-20.605120,0.626181,1.852812
57.381519,43.053841,38.966431,0.203875,179.684823,15.064148,1725876011008.000000,53678784512.000000,-18.152584,-18.281836,-21.313755,0.597361,1.781391
56.323528,40.791828,38.791950,0.206073,123.274276,17.249596,5444618682368.000000,81492656128.000000,-17.522486,-17.750067,-21.264938,0.489056,1.481966
56.171684,47.016716,46.481590,0.294782,24.776145,10.048710,133771878400.000000,2441475584.000000,-15.611398,-15.773270,-18.500597,0.443213,1.468967
56.878910,47.182255,45.560902,0.214351,35.702095,11.527811,275928973312.000000,3443526400.000000,-17.166521,-17.230547,-19.132881,0.346500,1.212938
57.012882,48.037338,44.488689,0.929992,35.363278,10.048710,535062872064.000000,11061053440.000000,-18.204666,-18.288410,-20.375460,0.386868,1.278290
57.262974,47.408028,45.678371,0.294976,35.760598,11.527811,1210380582912.000000,14781086720.000000,-18.503250,-18.547703,-20.538816,0.354092,1.182358
57.031136,47.292377,44.357708,0.608887,35.363278,10.048710,1903529033728.000000,36992118784.000000,-18.764412,-18.842875,-21.218763,0.450172,1.418909
56.285046,47.277050,46.818592,0.752313,24.577330,10.048710,2078142103552.000000,40439291904.000000,-17.077076,-17.301544,-20.888201,0.566566,1.693737
48.970795,5.530882,22.610365,0.807036,55.307410,15.037933,116313497600.000000,1106016256.000000,-15.336364,-15.415175,-17.803148,0.408470,1.342361
41.194450,2.658262,26.776791,0.212918,166.975510,15.037933,196070703104.000000,12052022272.000000,-15.742137,-15.975751,-19.641600,0.542871,1.597404
42.348724,7.347083,29.006792,0.127352,180.758354,22.923473,228400398336.000000,6035026432.000000,-17.621498,-17.712858,-19.897114,0.377277,1.272411
40.346802,6.516675,30.132019,0.279434,179.114282,20.059321,238954102784.000000,2619966976.000000,-17.287298,-17.308006,-19.163956,0.288313,1.064413
41.201660,6.931019,30.067430,0.215691,179.113218,20.059321,249870041088.000000,4201474560.000000,-15.847226,-16.015476,-19.051352,0.443911,1.402462
42.324203,3.299141,26.147245,0.121303,139.306653,22.923473,265442099200.000000,3060113408.000000,-16.027235,-16.083603,-18.585041,0.491081,1.486261
47.209965,5.611455,22.668886,0.547478,79.608979,15.037933,268355256320.000000,5242601472.000000,-17.858259,-17.938986,-19.798723,0.326664,1.164797
47.050648,5.006724,22.672173,0.202766,79.426385,15.037933,433667473408.000000,10713075712.000000,-16.600260,-16.833275,-19.940386,0.404909,1.287224
46.720589,5.197358,22.409828,0.245882,79.417164,15.037933,700197961728.000000,16278607872.000000,-18.410429,-18.416107,-20.417652,0.403259,1.303593
41.402821,2.692370,26.749220,0.000029,166.975510,15.037933,6766311505920.000000,102645080064.000000,-17.220366,-17.532015,-21.747038,0.696857,2.109499
52.178009,10.633563,11.310530,0.736752,277.396977,14.637741,180953432064.000000,1600133376.000000,-15.951165,-15.980111,-18.205404,0.279953,0.963301
52.803665,9.493591,9.406919,0.594030,235.028646,14.637741,285840998400.000000,27929536512.000000,-16.259859,-16.536221,-20.478653,0.581024,1.744427
52.087280,10.406453,9.857379,0.610306,235.870299,14.637741,549935120384.000000,15841235968.000000,-15.737348,-16.058313,-20.097616,0.678404,2.100657
52.768829,9.525093,9.343599,0.558897,235.025748,14.637741,4112271540224.000000,43073536000.000000,-16.151848,-16.554211,-20.790510,0.654976,1.998680
42.859879,7.641006,28.860022,0.303815,180.406027,22.923473,211410272256.000000,3213007104.000000,-15.695699,-15.852944,-18.646029,0.477339,1.489645
43.387276,8.023140,28.873827,4.345534,184.807639,22.923473,505539100672.000000,8485132288.000000,-17.756117,-17.835558,-20.031507,0.441109,1.432571
58.452335,19.023432,26.232227,0.214415,332.574848,31.782334,26960771072.000000,1392705920.000000,-17.493605,-17.552004,-19.143078,0.168715,0.872162
58.438763,18.848808,25.878681,0.076894,332.726132,31.782334,427333943296.000000,8119724544.000000,-16.226669,-16.337269,-19.315191,0.607574,1.791523
58.404282,19.027231,26.197311,0.183409,332.574848,31.782334,543096537088.000000,1648741248.000000,-17.605179,-17.629421,-19.076986,0.210604,0.923164
37.156322,72.179253,36.035728,0.986710,22.189730,9.161977,291335176192.000000,4341897216.000000,-17.246819,-17.270391,-19.231499,0.383057,1.225655
47.139603,31.386290,44.253967,0.292073,97.292121,22.083881,36499349504.000000,2464813824.000000,-17.026402,-17.092934,-19.025240,0.324553,1.121748
46.244427,30.956572,43.948544,0.529160,96.392950,22.083881,104497569792.000000,8498623488.000000,-16.252239,-16.557432,-19.722975,0.437601,1.442944
51.148899,36.067387,40.239334,0.508303,83.016880,22.083881,149933244416.000000,3112735232.000000,-15.766085,-15.897267,-18.707050,0.380920,1.187616
45.732159,30.546543,44.668713,0.846303,96.392950,22.083881,239417655296.000000,1855332224.000000,-17.069105,-17.118305,-18.732475,0.309006,1.128338
53.132416,37.781471,39.522572,0.927391,70.950272,22.083881,659700514816.000000,14861806592.000000,-17.347654,-17.531012,-20.429735,0.399281,1.290421
47.144413,31.360619,44.213051,0.273833,97.275529,22.083881,789569339392.000000,19123216384.000000,-18.218590,-18.321377,-20.685638,0.450184,1.436445
42.522163,22.585167,51.378952,0.216678,10.576188,5.443974,262831767552.000000,2420259328.000000,-16.787127,-16.836540,-18.944567,0.322474,1.104912
44.489929,73.400703,28.524763,0.065530,15.921674,5.102390,23212097536.000000,7498847232.000000,-16.544310,-16.687275,-19.686655,0.401257,1.285501
44.408272,73.405029,28.537109,0.029772,15.959232,5.102390,33012662272.000000,7251429376.000000,-15.361121,-15.657908,-19.506191,0.522455,1.617193
44.459644,73.306229,28.699083,0.184955,0.000000,5.102390,58292916224.000000,1854542208.000000,-17.048534,-17.066757,-18.918247,0.266771,0.999111
44.271999,73.229439,28.447865,0.206335,0.119821,5.102390,118680297472.000000,4800918528.000000,-17.827459,-17.883062,-19.654856,0.257471,1.011496
44.308105,73.154976,28.390692,0.262240,0.000000,5.102390,351208275968.000000,21816649728.000000,-15.609837,-16.114069,-20.451487,0.660370,2.019136
44.458786,73.329460,28.515598,0.000042,0.000000,5.102390,5645324517376.000000,50331987968.000000,-18.675247,-18.733147,-21.310602,0.502615,1.498861
14.232265,24.468607,63.550171,0.209331,292.506956,13.427085,22611322880.000000,3491782656.000000,-16.817968,-16.842421,-19.088415,0.263788,0.999567
13.176472,23.419796,63.645805,0.619485,292.391357,13.427085,866450472960.000000,12645383168.000000,-16.586906,-16.667433,-19.735434,0.543339,1.624800
14.236928,24.471443,63.581848,0.216767,292.512441,13.427085,1801792651264.000000,29181382656.000000,-18.140348,-18.223341,-20.842491,0.540567,1.642464
13.499948,16.227896,59.888737,0.000058,0.000010,5.195992,488706310144.000000,44165332992.000000,-18.689056,-18.801296,-21.449150,0.524773,1.566950
13.617114,16.208265,60.046009,0.194510,0.015746,5.195992,3139846012928.000000,67935346688.000000,-17.544159,-17.698809,-21.230114,0.614820,1.806175
8.686721,31.477875,51.014999,0.058340,327.938922,20.177612,137804808192.000000,2837610496.000000,-17.219173,-17.331980,-19.303658,0.331842,1.216398
5.696990,27.997362,49.550350,0.410443,461.253664,20.177612,164783816704.000000,1532260224.000000,-16.204273,-16.260191,-18.181189,0.397636,1.272770
3.089593,26.256538,48.511852,0.708337,553.082629,25.303792,197326127104.000000,2833560832.000000,-16.962122,-17.016378,-19.101194,0.322422,1.128832
8.563524,31.326300,50.863152,0.119320,327.921085,20.177612,252795682816.000000,2370747136.000000,-16.444456,-16.556713,-18.743492,0.353836,1.251348
