# #plate,mjd,fiberID,RA,Dec,dist(Mpc)
2506,54179,513,175.985110,19.894579,4.160433
2506,54179,514,175.998230,19.778955,4.309382
2506,54179,515,175.987430,19.833362,4.243226
2506,54179,550,176.197720,19.876385,3.986154
2506,54179,582,176.266180,19.973681,3.783672
2508,53875,190,175.430260,17.007858,5.665431
2515,54180,392,177.673030,20.015197,3.096038
2595,54207,362,180.511320,18.114260,1.435369
2595,54207,365,180.520410,18.192120,1.463516
2596,54207,571,183.629900,18.251282,2.066126
2597,54231,333,184.509460,18.328295,3.237652
2597,54231,339,184.315620,18.308990,2.959973
2597,54231,340,184.208480,18.162054,2.927269
2599,54234,571,189.756750,18.200782,2.809841
2241,54169,106,194.819480,27.106142,1.546808
2238,54205,101,192.397240,27.197625,3.677673
2238,54205,108,192.365500,27.267637,3.672102
2238,54205,164,191.980490,27.222360,3.091341
2238,54205,166,191.968360,27.266779,3.105551
2238,54205,168,192.011300,27.278490,3.174253
2238,54205,179,191.835010,27.246804,2.904643
2238,54205,184,191.540040,27.247059,2.503242
2238,54205,264,191.108440,27.192028,1.898713
2238,54205,387,190.725340,27.774392,2.370360
2238,54205,393,190.376290,27.639980,1.995683
2240,53823,28,195.019110,27.032474,1.642027
2240,53823,29,195.004960,26.956108,1.774842
2241,54169,273,193.751920,27.193851,2.385691
2498,54169,312,170.255020,19.584703,1.969192
2498,54169,491,171.676180,19.668716,2.036750
2509,54180,101,177.055610,19.447918,4.151843
2509,54180,235,176.013390,19.801090,4.263725
2509,54180,277,175.823550,19.782678,4.475639
2509,54180,432,176.009010,19.971921,4.030307
2509,54180,439,175.921520,19.886440,4.235162
4612,55590,338,183.503440,32.316366,0.005048
5879,56047,800,173.126420,20.155994,2.191187
2243,53794,236,198.159520,26.798599,5.247037
2243,53794,271,197.803090,26.814013,4.734489
2241,54169,185,194.355210,27.404571,1.432531
2241,54169,187,194.348220,27.549936,1.278251
2241,54169,193,194.340450,27.474854,1.367663
2241,54169,194,194.345510,27.492958,1.341667
2241,54169,195,194.268100,27.525940,1.403203
2241,54169,200,194.377480,27.543027,1.249212
2241,54169,221,194.097360,27.544041,1.612186
2241,54169,222,193.860730,27.604035,1.902460
2242,54153,421,195.646580,27.439437,1.337099
2242,54153,432,195.635750,27.393487,1.382856
2242,54153,464,195.806970,27.369081,1.601238
2242,54153,465,195.847690,27.306954,1.720198
2242,54153,486,196.110630,27.304311,2.038760
2242,54153,640,198.080330,27.127011,4.928757
2241,54169,72,195.111900,27.515602,0.814295
2241,54169,78,195.462830,27.411816,1.191688
2241,54169,79,195.079600,27.553730,0.741839
2241,54169,114,194.826880,27.513515,0.862405
2511,53882,624,178.351520,23.070920,2.563249
2511,53882,628,178.076590,23.149063,2.499271
2513,54141,418,178.417940,23.169141,2.763972
2513,54141,420,178.450490,23.150672,2.763385
2644,54210,446,182.414680,23.289431,2.058390
2495,54175,155,170.182210,19.337993,1.567645
2499,54176,195,172.008490,17.013561,0.637797
2499,54176,483,171.929720,17.320756,0.203948
2499,54176,516,172.035870,17.379970,0.000222
2499,54176,625,173.363530,17.418914,2.200219
2502,54180,36,174.851930,19.534723,4.369233
2502,54180,77,174.712440,19.601457,4.224752
2502,54180,244,173.154310,18.208541,2.342208
2502,54180,599,174.316770,19.619508,4.173784
2503,53856,475,173.432710,17.396255,2.314095
2503,53856,519,173.833080,17.408517,2.977477
2506,54179,494,175.817620,19.748732,4.527922
2506,54179,495,175.904120,19.604646,4.645327
2506,54179,543,176.257560,19.763748,4.100877
2506,54179,553,176.199830,19.688506,4.261295
2506,54179,554,176.139600,19.626709,4.403862
2506,54179,557,176.119180,19.693588,4.322510
2506,54179,558,176.270940,19.606347,4.328074
2506,54179,559,176.237330,19.731904,4.165274
2506,54179,560,176.269780,19.682078,4.213846
2506,54179,591,176.431880,19.648519,4.143094
2506,54179,592,176.438630,19.691868,4.070593
2508,53875,271,174.870550,17.048612,4.735120
2508,53875,273,174.807320,17.050878,4.630577
2508,53875,277,174.811970,17.143669,4.620006
2508,53875,309,174.776830,17.169088,4.557931
2509,54180,221,176.012630,19.740226,4.350900
2645,54477,451,184.315510,23.536771,3.725258
2240,53823,397,193.638280,27.632764,2.212288
2240,53823,439,193.877580,27.544268,1.916971
2651,54507,563,199.539730,22.858566,3.928985
2659,54498,564,188.717920,26.174969,0.717758
2240,53823,478,194.142470,27.538949,1.555613
2240,53823,479,194.176640,27.548255,1.501939
2660,54504,526,190.838840,26.092653,1.289324
2662,54505,530,196.030470,25.725145,4.209875
2223,53793,613,178.965470,28.139744,1.254044
2223,53793,618,179.322780,28.119040,0.791131
2240,53823,491,194.357680,27.546135,1.270360
2240,53823,493,194.430140,27.577597,1.148376
2240,53823,499,194.484300,27.581356,1.079171
2240,53823,510,194.540420,27.549427,1.052852
2229,53823,346,181.827140,28.246412,0.335932
2229,53823,347,181.524620,28.238037,0.241820
2229,53823,350,181.678630,28.191447,0.100793
2229,53823,359,181.447400,28.119896,0.299289
2229,53823,615,183.648370,28.327061,3.086546
2231,53816,382,183.837750,28.180019,3.362617
2231,53816,393,183.899380,28.177643,3.456877
2240,53823,511,194.618380,27.559386,0.958674
2240,53823,513,194.660060,27.544104,0.939420
2237,53828,150,190.515470,29.666373,1.296256
2237,53828,152,190.587500,29.596774,1.387544
2237,53828,180,190.289450,29.538657,1.628053
2237,53828,187,190.206520,29.500152,1.744935
2237,53828,191,190.086300,29.600784,1.696023
2237,53828,193,189.977460,29.662213,1.720131
2240,53823,517,194.528450,27.576883,1.033131
2240,53823,548,194.852460,27.517342,0.843018
2240,53823,627,195.104920,27.552271,0.749735
2240,53823,33,195.208020,27.405792,1.032961
2240,53823,38,195.046670,27.460095,0.900254
2651,54507,387,197.720260,22.667035,4.476146
2503,53856,333,172.764010,17.933827,1.541041
2661,54505,586,193.819940,25.956837,3.973640
2241,54169,226,194.069570,27.445976,1.735004
2241,54169,227,193.871270,27.521430,1.941911
2241,54169,228,194.170580,27.447747,1.603974
2241,54169,238,193.984580,27.609781,1.721147
2241,54169,240,194.160220,27.570937,1.504856
2651,54507,488,198.765720,22.589646,3.592679
2514,53882,585,179.197310,25.174238,4.553165
2514,53882,622,179.361190,25.233080,4.290627
2501,54084,275,172.028880,24.175854,2.566370
2236,53729,272,188.763550,27.079413,0.950595
2238,54205,33,193.028630,27.026340,3.489986
2238,54205,40,193.281540,27.038178,3.141580
2238,54205,167,191.924850,26.981620,2.868800
2238,54205,169,191.978170,26.953026,2.934965
2238,54205,170,192.038710,26.939188,3.019738
2238,54205,174,191.956690,27.008716,2.929411
2238,54205,261,190.814110,27.085608,1.434774
2240,53823,27,194.976400,26.819975,2.012294
2240,53823,64,194.826170,26.889878,1.914221
2240,53823,104,194.494240,26.939273,1.980439
2595,54207,75,181.952970,17.160560,1.614100
2596,54207,309,181.748750,17.109870,1.507681
2514,53882,113,179.126280,24.582436,4.839772
2241,54169,217,194.150060,26.904782,2.300061
2514,53882,118,179.113530,24.537376,4.881028
2241,54169,291,193.475870,26.966382,2.962906
2604,54484,515,198.884530,17.556366,5.325028
2655,54184,229,179.844120,24.497324,3.815430
2655,54184,439,179.821790,25.157571,3.577001
2655,54184,440,179.754230,25.222810,3.675057
2655,54184,625,181.923690,25.254153,0.286707
2655,54184,632,181.719780,25.197335,0.621211
2655,54184,635,181.945770,25.264204,0.248044
2655,54184,640,181.894340,25.280544,0.317862
2656,54484,190,182.040260,24.676778,1.113000
2656,54484,275,181.460440,24.685230,1.479882
2656,54484,397,181.250700,25.197360,1.338461
2656,54484,472,181.815750,25.285358,0.438416
2656,54484,474,181.889490,25.316429,0.319377
2656,54484,476,182.025440,25.267380,0.135646
2656,54484,479,181.992760,25.321189,0.157555
2656,54484,481,182.092680,25.316063,0.000506
2656,54484,482,182.031720,25.373242,0.138150
2656,54484,488,182.085370,25.334900,0.034765
2656,54484,492,182.089980,25.190920,0.217373
2656,54484,499,182.023150,25.237317,0.175302
2656,54484,500,182.088440,25.364033,0.083522
2656,54484,504,182.123160,25.265622,0.099603
2656,54484,506,182.230570,25.191720,0.305426
2656,54484,508,182.278980,25.236993,0.322649
2514,53882,120,179.118110,24.664919,4.815068
2657,54502,168,183.882280,24.728540,2.397609
2657,54502,352,182.561120,25.308948,0.734765
2657,54502,556,184.790730,25.296974,0.666775
2657,54502,557,184.589260,25.216793,0.998959
2657,54502,631,185.294210,25.325226,0.509580
2009,53904,190,197.016540,28.998260,3.516795
2011,53499,83,195.430720,29.044668,1.951976
2011,53499,86,195.433250,28.999551,1.879179
2221,53792,483,175.868060,27.699918,2.508296
2226,53819,435,179.552910,27.915300,0.882869
2227,53820,626,182.380080,27.994806,1.161339
2227,53820,632,182.446400,28.031470,1.248868
2227,53820,636,182.381560,27.919179,1.199962
2229,53823,345,181.688790,27.907571,0.416598
2229,53823,352,181.593870,27.965052,0.318609
2229,53823,357,181.665750,28.025532,0.208792
2229,53823,358,181.358370,27.943059,0.555869
2229,53823,360,181.830690,28.048608,0.334224
2233,53845,480,185.680080,28.077017,2.486976
2233,53845,544,186.687820,27.912336,0.917264
2233,53845,550,186.689280,28.057750,1.008482
2236,53729,26,191.177530,27.013855,1.816192
2595,54207,172,181.070700,17.243505,1.212085
2595,54207,178,181.042590,17.207080,1.288390
2595,54207,181,180.880270,17.150256,1.499170
2596,54207,380,182.855610,18.496301,0.983701
2596,54207,601,184.071270,18.413060,2.518892
2604,54484,549,199.119180,17.449844,5.279076
2663,54234,349,196.640770,24.962810,5.805111
2236,53729,197,189.421520,27.129563,1.277563
2497,54154,161,171.179140,24.000866,2.078825
2501,54084,305,171.451360,24.093070,2.214058
2501,54084,312,171.438960,24.139993,2.294665
2497,54154,165,171.326210,24.052720,2.144117
2240,53823,24,195.014700,26.898117,1.875313
2240,53823,320,192.426220,26.892026,3.589451
2241,54169,13,195.988090,26.729481,2.627767
2241,54169,59,195.278350,26.809495,2.066324
2241,54169,99,194.757620,26.815667,2.060019
2241,54169,100,194.842100,26.797111,2.069880
2241,54169,121,194.509930,26.859525,2.098155
2505,53856,56,175.754810,24.370443,3.277482
2216,53795,577,171.253060,27.525253,1.228579
2217,53794,430,171.213850,29.480008,2.632378
2218,53816,379,171.533600,27.909989,1.192364
2235,53847,67,189.009210,26.785397,0.435978
2235,53847,96,188.370690,26.738045,0.906264
2235,53847,97,188.426390,26.617367,0.767869
2235,53847,144,188.375020,26.779654,0.928674
2236,53729,15,190.702650,26.639669,0.885049
2218,53816,403,172.118600,27.569471,0.343400
2218,53816,416,172.082990,27.622098,0.416320
2238,54205,307,190.220440,26.728128,0.396813
2238,54205,308,190.308830,26.736132,0.465016
2218,53816,459,172.360580,28.082109,1.127529
2218,53816,525,172.433740,28.022721,1.016353
2218,53816,567,173.033550,28.055529,0.095679
2233,53845,9,187.102150,26.783669,1.746166
2240,53823,94,194.120460,26.543461,2.855320
2240,53823,247,193.183630,26.470404,3.864010
2240,53823,252,193.234710,26.594680,3.660253
2240,53823,255,193.263160,26.476569,3.767173
2233,53845,85,186.454850,26.739898,2.195541
2233,53845,86,186.437010,26.766895,2.173204
2233,53845,97,186.573970,26.831128,1.961332
2224,53815,395,177.939770,29.996629,1.888651
2225,53729,353,178.901630,29.995919,3.043827
2240,53823,299,192.979230,26.558275,4.005038
2235,53847,13,188.948190,26.755482,0.362491
2235,53847,45,188.640740,26.657850,0.465922
2235,53847,46,188.528940,26.670790,0.635557
2235,53847,48,188.783770,26.739716,0.388999
2235,53847,49,188.802050,26.533430,0.177442
2235,53847,188,187.853410,26.796144,1.701910
2235,53847,190,187.932770,26.800176,1.584977
2235,53847,269,187.212180,26.700118,1.874655
2235,53847,285,186.726700,26.690079,2.065414
2235,53847,288,186.915070,26.591340,2.131681
2235,53847,298,186.897770,26.539867,2.224927
2595,54207,433,180.327060,17.533888,1.797829
2595,54207,483,180.771790,17.601166,1.076394
2241,54169,135,194.520140,26.370611,2.897815
2596,54207,398,182.521040,17.625188,1.993039
2660,54504,66,191.430200,24.663557,3.775670
2660,54504,67,191.240940,24.771512,3.462700
2236,53729,135,189.866850,26.672300,0.526711
2236,53729,213,189.421640,26.707643,0.833223
2241,54169,201,194.217850,26.487726,2.871941
2241,54169,212,194.312530,26.466343,2.845875
2229,53823,255,182.576070,26.430736,2.076959
2240,53823,297,192.763950,26.445728,4.060007
2235,53847,207,187.547640,26.432990,2.134034
2238,54205,12,192.897570,26.628922,4.031777
2238,54205,45,192.012870,26.633189,2.897446
2240,53823,85,193.902850,26.564384,3.003792
2221,53792,377,175.294890,27.994794,2.997715
2221,53792,388,175.196190,27.898631,2.804001
2236,53729,99,190.107790,26.732085,0.395203
2236,53729,100,190.075860,26.572944,0.163509
2236,53729,126,189.821360,26.677770,0.591975
2236,53729,251,189.051090,26.756122,0.417293
2236,53729,286,188.735600,26.626573,0.309517
2236,53729,293,188.918780,26.642953,0.163562
2236,53729,296,188.838900,26.643071,0.201844
2236,53729,297,188.805430,26.496009,0.193309
2217,53794,203,171.336860,28.021999,1.539532
2224,53815,475,178.944340,29.941448,2.931186
2224,53815,497,179.349990,29.927071,2.714902
2241,54169,259,193.719650,26.575914,3.159614
2241,54169,289,193.496300,26.444043,3.558544
2243,53794,281,197.406330,26.159087,4.849709
2230,53799,356,182.110300,30.036620,2.387313
2029,53819,526,196.907560,32.775328,2.988538
2235,53847,5,189.327730,26.552918,0.641000
2235,53847,9,189.019470,26.595840,0.181607
2235,53847,47,188.933300,26.576797,0.056302
2235,53847,52,188.922250,26.482434,0.115765
2236,53729,212,189.621250,26.374336,0.856994
2236,53729,219,189.552780,26.492110,0.931389
2500,54178,624,173.491870,22.019842,1.517880
2504,54179,357,172.326410,21.927272,2.024693
2651,54507,489,198.673180,22.472460,3.444233
2652,54508,385,199.878830,22.315543,3.085384
2655,54184,618,181.069300,26.148612,2.156787
2657,54502,419,183.652690,26.113314,2.456528
2658,54502,522,186.579690,26.129308,2.513806
2658,54502,524,186.442430,26.082477,2.285073
5975,56334,910,185.157180,26.165485,1.053910
2029,53819,330,195.534340,32.716417,1.464429
2220,53795,60,175.163710,28.860860,2.750784
5968,56356,368,190.104970,26.524619,0.078613
5984,56337,796,190.160410,26.526189,0.034334
5984,56337,797,190.150960,26.504603,0.005947
6406,56330,530,175.158860,28.861117,2.757135
6431,56311,824,174.474140,21.981195,0.093898
6431,56311,829,174.431750,22.009811,0.020620
6438,56367,765,170.201700,32.289946,2.979604
1974,53430,511,173.350450,32.602801,2.977238
2006,53476,42,195.819070,32.721472,1.710555
2006,53476,98,195.576210,32.890615,1.255069
2006,53476,99,195.609470,32.762789,1.458775
2029,53819,419,196.132740,32.823465,1.948546
2217,53794,265,170.887740,28.566414,2.683663
2217,53794,288,171.015740,28.458827,2.431538
2235,53847,260,187.410800,26.230616,2.403527
2236,53729,60,190.358850,26.386044,0.384879
2236,53729,86,190.112010,26.521594,0.066517
2236,53729,88,190.037380,26.536550,0.184864
2236,53729,89,190.070030,26.473782,0.140464
2236,53729,94,190.151590,26.507916,0.000638
2236,53729,97,190.163030,26.526213,0.036116
2236,53729,285,188.921640,26.523081,0.045826
2236,53729,290,188.808970,26.472358,0.211529
2236,53729,292,188.844690,26.576735,0.119465
2504,54179,596,174.845080,22.119242,0.681317
2504,54179,598,174.777500,22.021011,0.551224
2507,53876,591,176.135930,22.159790,2.359901
2511,53882,473,176.769010,22.241122,1.473844
2511,53882,499,177.376020,22.139628,0.659579
2511,53882,533,177.389950,22.189992,0.731734
2616,54499,506,195.802730,19.977868,5.921792
2651,54507,436,198.246820,22.426486,3.659826
2655,54184,364,179.796600,26.027677,3.799301
2655,54184,456,179.977030,26.069455,3.559026
2657,54502,446,184.187430,26.123664,1.728726
2657,54502,568,184.543520,26.080225,1.253010
2657,54502,576,184.508470,26.080582,1.292058
2657,54502,605,184.944010,26.074667,0.925149
2659,54498,321,187.146740,26.162535,2.812090
2659,54498,443,188.014810,26.148735,1.563179
2658,54502,457,186.293450,25.879803,1.947117
2658,54502,460,186.270750,25.957554,1.955914
6487,56362,891,197.940240,31.708256,5.231596
6487,56362,970,198.454760,31.747905,5.827969
2596,54207,36,184.688260,17.226625,4.558908
2596,54207,147,183.552800,17.136462,3.599411
2596,54207,164,183.277080,17.098911,3.476436
2596,54207,181,183.068610,17.246628,3.058647
2596,54207,198,183.084880,17.198169,3.115522
2596,54207,512,183.496370,17.548992,2.910912
1974,53430,91,174.142950,31.657405,4.255710
1975,53734,392,190.203200,32.250757,3.350920
1975,53734,425,190.455600,32.626379,3.924512
1975,53734,464,190.758480,32.328346,3.380407
2596,54207,600,184.009980,17.531113,3.406183
2597,54231,166,185.318930,17.191249,5.395997
4611,55603,998,183.276440,32.800115,0.901385
2597,54231,192,185.175650,17.106980,5.184434
2597,54231,232,184.619130,17.266292,4.428750
2597,54231,345,183.995270,17.629655,3.259949
2598,54232,318,186.145400,17.143565,5.961560
2600,54243,177,190.157280,17.135230,1.036914
1991,53446,120,178.626900,31.987988,2.216266
1991,53446,466,177.852080,32.561548,3.163788
1991,53446,468,177.932970,32.640419,3.194054
1991,53446,556,178.757090,32.093514,2.038068
1991,53446,557,178.758820,32.074667,2.031936
1991,53446,560,178.895920,32.019574,1.822950
2600,54243,309,189.040500,17.053472,1.649296
2004,53737,113,183.491510,32.117861,0.344730
2603,54479,570,196.960540,18.415501,5.480637
2006,53476,84,195.604330,32.425734,1.956782
2603,54479,574,197.041520,18.375366,5.435387
2603,54479,608,197.245520,18.329054,5.266189
2006,53476,208,195.121800,32.367438,1.863080
2006,53476,289,194.485040,32.481661,1.825511
2008,53473,137,175.700450,31.812420,3.025469
2603,54479,620,197.160480,18.432344,5.228212
2013,53818,367,185.319590,32.782075,2.782697
2013,53818,375,185.325960,32.711072,2.759467
2015,53819,47,187.502490,32.879585,5.804335
2617,54502,580,197.672220,20.536284,2.776322
2618,54506,438,198.550240,20.518962,1.354496
2029,53819,477,196.091070,31.882924,3.125684
2029,53819,531,196.978000,32.306618,3.475626
2029,53819,534,196.913970,32.236939,3.471042
2029,53819,573,197.204710,32.293794,3.764967
2618,54506,529,199.123340,20.088315,0.981279
