#plate,mjd,fiberID,RA,Dec,z,zErr
2241,54169,72,195.1119,27.515602,0.02595107,9.060235E-06
2241,54169,78,195.46283,27.411816,0.02022178,9.396447E-05
2241,54169,79,195.0796,27.55373,0.01964111,8.560927E-06
2241,54169,114,194.82688,27.513515,0.02015118,3.005531E-05
2485,54176,184,165.19395,17.587541,0.02930355,8.819966E-06
2511,53882,624,178.35152,23.07092,0.02681152,1.327063E-05
2511,53882,628,178.07659,23.149063,0.023397,5.931033E-06
2513,54141,418,178.41794,23.169141,0.0209157,1.178846E-05
2513,54141,420,178.45049,23.150672,0.02656995,1.664615E-05
2487,53852,405,165.20917,17.59469,0.02986226,1.121688E-05
2644,54210,446,182.41468,23.289431,0.02304118,1.068841E-05
2487,53852,453,165.51696,17.263025,0.02906056,1.134494E-05
2487,53852,536,165.91745,17.279381,0.02757914,6.764159E-06
2487,53852,540,165.83009,17.248726,0.02853762,7.839272E-06
2491,53855,587,168.69974,17.524501,0.02068984,1.86899E-05
2495,54175,155,170.18221,19.337993,0.01454924,8.643196E-06
2495,54175,196,169.79275,19.217822,0.02494188,6.457783E-06
2495,54175,207,169.60054,18.03089,0.02751644,8.816567E-06
2499,54176,195,172.00849,17.013561,0.01311355,4.241715E-06
2499,54176,483,171.92972,17.320756,0.0191415,3.926436E-06
2499,54176,516,172.03587,17.37997,0.01306435,7.480282E-06
2499,54176,625,173.36353,17.418914,0.02145228,1.044197E-05
2502,54180,36,174.85193,19.534723,0.02255885,1.015512E-05
2502,54180,77,174.71244,19.601457,0.0226945,1.170955E-05
2502,54180,244,173.15431,18.208541,0.0198588,6.581823E-06
2502,54180,599,174.31677,19.619508,0.0204807,1.365292E-05
2503,53856,475,173.43271,17.396255,0.01918967,1.534793E-05
2503,53856,519,173.83308,17.408517,0.02724192,7.592891E-06
2506,54179,3,175.76359,18.461902,0.02445673,1.193692E-05
2506,54179,7,175.66347,18.344665,0.0242802,2.30923E-05
2506,54179,49,175.55392,18.40383,0.02331958,8.086869E-06
2506,54179,494,175.81762,19.748732,0.02502579,6.99047E-06
2506,54179,495,175.90412,19.604646,0.02194924,8.50479E-06
2506,54179,543,176.25756,19.763748,0.0274214,1.563282E-05
2506,54179,553,176.19983,19.688506,0.01627817,9.48147E-06
2506,54179,554,176.1396,19.626709,0.02413245,8.39362E-06
2506,54179,557,176.11918,19.693588,0.02083665,2.266908E-05
2506,54179,558,176.27094,19.606347,0.02159595,9.060991E-06
2506,54179,559,176.23733,19.731904,0.02584719,7.374866E-06
2506,54179,560,176.26978,19.682078,0.02122844,9.811985E-06
2506,54179,591,176.43188,19.648519,0.02616157,1.815946E-05
2506,54179,592,176.43863,19.691868,0.02053112,1.098835E-05
2508,53875,271,174.87055,17.048612,0.0210933,3.754475E-05
2508,53875,273,174.80732,17.050878,0.0206321,8.813234E-06
2508,53875,277,174.81197,17.143669,0.02121338,7.011599E-06
2508,53875,309,174.77683,17.169088,0.02161868,7.589485E-06
2509,54180,221,176.01263,19.740226,0.02286413,1.279232E-05
2596,54207,139,183.33479,16.322544,0.02562787,1.243204E-05
2596,54207,218,182.88265,16.280544,0.02349421,7.657515E-06
2645,54477,451,184.31551,23.536771,0.02100644,3.290084E-05
2240,53823,397,193.63828,27.632764,0.02438916,1.057563E-05
2240,53823,439,193.87758,27.544268,0.02343068,1.015666E-05
2651,54507,563,199.53973,22.858566,0.02406875,2.370107E-05
2652,54508,374,200.29329,22.691561,0.03144895,4.027136E-06
2653,54230,448,202.95795,22.401418,0.03186446,6.44069E-06
2659,54498,564,188.71792,26.174969,0.02142579,1.430871E-05
2240,53823,478,194.14247,27.538949,0.02365648,7.687304E-06
2240,53823,479,194.17664,27.548255,0.02531836,1.833117E-05
2660,54504,526,190.83884,26.092653,0.02420559,6.29856E-06
2662,54505,530,196.03047,25.725145,0.02422736,6.820402E-06
2663,54234,612,199.08215,25.43024,0.01348929,1.769996E-05
2223,53793,613,178.96547,28.139744,0.02241525,6.387017E-06
2223,53793,618,179.32278,28.11904,0.0221296,1.87301E-05
2240,53823,491,194.35768,27.546135,0.01857126,7.533969E-06
2240,53823,493,194.43014,27.577597,0.02410993,1.229675E-05
2240,53823,499,194.4843,27.581356,0.01655244,6.061077E-06
2240,53823,510,194.54042,27.549427,0.02326917,1.338027E-05
2229,53823,346,181.82714,28.246412,0.02762986,9.346537E-06
2229,53823,347,181.52462,28.238037,0.0273381,1.015345E-05
2229,53823,350,181.67863,28.191447,0.02861251,1.103211E-05
2229,53823,359,181.4474,28.119896,0.03000828,1.034943E-05
2229,53823,615,183.64837,28.327061,0.02559338,1.490117E-05
2231,53816,382,183.83775,28.180019,0.02196363,1.655136E-05
2231,53816,393,183.89938,28.177643,0.02189076,7.355507E-06
2240,53823,511,194.61838,27.559386,0.02526216,9.650779E-06
2240,53823,513,194.66006,27.544104,0.01991322,8.14811E-06
2237,53828,150,190.51547,29.666373,0.02406974,2.360362E-05
2237,53828,152,190.5875,29.596774,0.02861883,7.283337E-06
2237,53828,180,190.28945,29.538657,0.02345283,1.746114E-05
2237,53828,187,190.20652,29.500152,0.02223592,1.296558E-05
2237,53828,191,190.0863,29.600784,0.0155222,1.635122E-05
2237,53828,193,189.97746,29.662213,0.02281347,6.331437E-06
2240,53823,517,194.52845,27.576883,0.02500718,1.921579E-05
2240,53823,548,194.85246,27.517342,0.01965179,2.227348E-05
2240,53823,627,195.10492,27.552271,0.0242378,1.549619E-05
2240,53823,33,195.20802,27.405792,0.02198225,9.98203E-06
2240,53823,38,195.04667,27.460095,0.0228227,2.737279E-05
2246,53767,375,204.88454,26.777521,0.02898407,9.113695E-06
2651,54507,387,197.72026,22.667035,0.02192124,1.192086E-05
2499,54176,227,171.73761,16.918923,0.02765604,6.356852E-06
2503,53856,333,172.76401,17.933827,0.01911363,5.511106E-06
2661,54505,586,193.81994,25.956837,0.0316252,1.070654E-05
2662,54505,220,195.2217,23.16426,0.03134085,1.585489E-05
2241,54169,226,194.06957,27.445976,0.02136024,1.000571E-05
2241,54169,227,193.87127,27.52143,0.0232714,8.159388E-06
2241,54169,228,194.17058,27.447747,0.02445486,3.580223E-05
2241,54169,238,193.98458,27.609781,0.02273921,3.621045E-05
2241,54169,240,194.16022,27.570937,0.02537161,3.731528E-05
1608,53138,512,176.39602,12.204941,0.0309458,2.898145E-05
1610,53144,152,179.15301,12.376282,0.02392395,8.981534E-06
1612,53149,201,182.54972,12.325659,0.02913786,1.307893E-05
1987,53765,373,191.84904,35.352066,0.01419697,6.780866E-06
1614,53120,276,185.57082,12.396868,0.02139565,9.74111E-06
1614,53120,320,184.85086,12.301379,0.0263251,1.434369E-05
1993,53762,503,203.93922,35.127829,0.0223835,6.51027E-06
1993,53762,504,203.63092,35.242444,0.02575843,1.708883E-05
2022,53827,138,191.34052,35.359627,0.03213895,1.334093E-05
2109,53468,368,203.7907,34.035079,0.02389104,5.683623E-06
1993,53762,253,202.75499,34.153183,0.02263484,4.953405E-06
1993,53762,410,202.62746,35.478235,0.02616484,9.677424E-06
1999,53503,575,185.04913,35.59004,0.03230244,8.387305E-06
2000,53495,54,190.80631,37.08528,0.02268554,2.408328E-05
1993,53762,412,202.66095,35.339102,0.02420847,1.555884E-05
1993,53762,415,202.55086,35.426608,0.02661255,8.748062E-06
1993,53762,454,203.16121,35.362397,0.02007986,1.134907E-05
1993,53762,457,203.08494,35.330516,0.02388278,3.824013E-05
1987,53765,410,192.19113,35.332704,0.01350818,1.191198E-05
1698,53146,504,201.15981,12.144538,0.024259,8.608682E-06
1987,53765,417,192.04822,35.298305,0.02311889,6.976977E-06
1987,53765,460,192.42047,35.343035,0.03210793,9.553148E-06
1989,53772,89,193.27735,36.819835,0.02782256,5.217668E-06
1606,53055,77,173.10893,12.148129,0.03253085,9.001627E-06
1993,53762,136,203.22435,34.155069,0.02358911,7.398535E-06
1607,53083,196,174.24921,12.226976,0.03236363,5.738305E-06
1609,53142,238,177.1562,12.235476,0.03159747,6.56165E-06
1609,53142,278,176.85559,12.210938,0.02046882,8.185758E-06
1993,53762,154,203.56173,34.194146,0.02364341,1.122393E-05
1611,53147,200,180.93681,12.417845,0.02321642,8.95672E-06
1613,53115,172,184.72781,12.470062,0.02135861,8.846643E-06
1993,53762,185,202.62597,34.293057,0.02472872,2.958278E-05
1993,53762,197,202.88991,34.263324,0.02343882,9.072526E-06
2023,53851,504,200.25214,35.778317,0.01787763,1.072215E-05
2023,53851,505,200.19809,35.871556,0.02339513,6.608601E-06
2023,53851,542,200.48894,35.637793,0.01981975,1.385111E-05
2032,53815,247,198.06101,36.446,0.02736985,5.874404E-06
2508,53875,504,176.12808,17.626363,0.0223978,6.737465E-06
2606,54154,77,203.80591,16.528145,0.0215027,1.224271E-05
2607,54184,173,204.93924,16.464627,0.02232836,1.167629E-05
2607,54184,175,204.91539,16.408701,0.02529405,6.281769E-06
2607,54184,183,204.55251,15.863216,0.01498216,1.011249E-05
2607,54184,217,204.46924,15.721304,0.02621863,1.720918E-05
2652,54508,422,200.47319,22.434924,0.03182401,1.223882E-05
2018,53800,202,195.02531,36.69901,0.02893134,6.523678E-06
2018,53800,242,194.91921,36.76348,0.0150933,5.919748E-06
2022,53827,453,191.10915,37.121221,0.02325254,9.966426E-06
2652,54508,416,200.75232,22.546889,0.03120822,1.275271E-05
2652,54508,631,202.0701,22.394915,0.02845806,3.921218E-05
2653,54230,224,202.53098,21.35745,0.01905047,6.060754E-06
1987,53765,537,192.50977,35.310225,0.03202299,9.439147E-06
1993,53762,45,203.73864,34.044082,0.02364822,1.073473E-05
1993,53762,56,203.71348,34.055517,0.02508763,8.929813E-06
1993,53762,59,203.88015,34.15213,0.02436148,1.045273E-05
3969,55307,8,191.09934,37.120371,0.02360477,1.903326E-05
5394,56001,760,183.13335,12.30707,0.02382547,1.666507E-05
2023,53851,143,199.97895,34.55993,0.02388493,1.026943E-05
2030,53499,486,168.38015,37.546204,0.02539778,2.107271E-05
2031,53848,48,194.60137,35.250475,0.02235377,7.592149E-06
2031,53848,94,194.17024,35.216593,0.02763766,1.120043E-05
2607,54184,275,204.14894,15.939442,0.02582026,9.668388E-06
2010,53495,33,189.5663,35.387834,0.02310071,1.41221E-05
2016,53799,204,196.98058,34.919445,0.02372427,7.972524E-06
2016,53799,251,196.76156,34.978658,0.02300851,5.288718E-06
2016,53799,536,196.96393,36.61089,0.02318077,1.040787E-05
2018,53800,145,195.89518,37.742617,0.02716039,9.361234E-06
2023,53851,183,199.56805,34.62246,0.03260745,6.776447E-06
2028,53818,344,204.91789,35.023382,0.02505899,1.824843E-05
2030,53499,395,167.23064,37.235564,0.02699962,1.928489E-05
2031,53848,246,193.62827,35.296889,0.0279876,1.581791E-05
2031,53848,571,194.92104,36.764349,0.01489335,5.635717E-06
2031,53848,575,194.90388,36.695673,0.01514935,6.588495E-06
2089,53498,378,181.43542,35.436605,0.0327062,9.495002E-06
2091,53447,158,165.62575,37.025313,0.02743753,1.076878E-05
2105,53472,220,183.00792,35.404413,0.0235125,8.711397E-06
2503,53856,105,174.15074,16.622475,0.02078065,1.921552E-05
2604,54484,173,198.64444,16.88789,0.02154274,4.437068E-05
2605,54484,271,199.87731,16.760573,0.02387378,6.985745E-06
2606,54154,196,202.54873,16.653325,0.03015912,6.90702E-06
2606,54154,226,202.32624,16.62108,0.02963003,1.658473E-05
2606,54154,349,201.50063,16.80466,0.02742865,3.50321E-05
2651,54507,488,198.76572,22.589646,0.02303461,8.309285E-06
3973,55323,596,191.10036,37.12563,0.0234079,1.585504E-05
2022,53827,10,192.53947,35.383242,0.03255342,7.235682E-06
2508,53875,197,175.51327,16.776247,0.02156901,2.227652E-05
2514,53882,585,179.19731,25.174238,0.01484924,8.706036E-06
2514,53882,622,179.36119,25.23308,0.01490993,1.017246E-05
2501,54084,275,172.02888,24.175854,0.0209533,6.031269E-06
2236,53729,272,188.76355,27.079413,0.02458348,2.885178E-05
2238,54205,33,193.02863,27.02634,0.02135051,1.183527E-05
2238,54205,40,193.28154,27.038178,0.02546914,1.118546E-05
2238,54205,167,191.92485,26.98162,0.0238549,6.496364E-06
2238,54205,169,191.97817,26.953026,0.02310608,7.385077E-06
2238,54205,170,192.03871,26.939188,0.02297783,9.550218E-06
2238,54205,174,191.95669,27.008716,0.02119803,9.90932E-06
2238,54205,261,190.81411,27.085608,0.02267184,1.268481E-05
2240,53823,27,194.9764,26.819975,0.02674099,1.73044E-05
2240,53823,64,194.82617,26.889878,0.018254,4.38158E-05
2240,53823,104,194.49424,26.939273,0.02542325,0.0001104926
1696,53116,604,197.31541,13.385641,0.02739656,1.209935E-05
1697,53142,521,198.66813,13.326389,0.02827082,1.017786E-05
2595,54207,75,181.95297,17.16056,0.02259111,7.850159E-06
1699,53148,451,202.38314,13.009455,0.02645972,3.940224E-06
1755,53386,319,173.13842,14.200809,0.01770168,6.692626E-06
1770,53171,419,191.94386,15.667781,0.03168254,1.346408E-05
1770,53171,616,193.31201,15.62246,0.0255015,1.446958E-05
1772,53089,95,197.48924,13.387585,0.02952937,1.653758E-05
1773,53112,206,198.81637,13.624922,0.02252133,8.541872E-06
2596,54207,309,181.74875,17.10987,0.0226173,2.615803E-05
1773,53112,207,198.83314,13.542504,0.0226994,1.091446E-05
1773,53112,376,198.80943,15.228745,0.02858401,8.510779E-06
1774,53759,1,202.50528,13.310949,0.02449599,1.558813E-05
2514,53882,113,179.12628,24.582436,0.01711162,7.486821E-06
2241,54169,217,194.15006,26.904782,0.02633429,2.902861E-05
2514,53882,118,179.11353,24.537376,0.02988056,7.353765E-06
2241,54169,291,193.47587,26.966382,0.02062782,1.138151E-05
2604,54484,515,198.88453,17.556366,0.02330767,1.62093E-05
2655,54184,229,179.84412,24.497324,0.02241057,6.79538E-06
2655,54184,439,179.82179,25.157571,0.01434369,3.509749E-05
2655,54184,440,179.75423,25.22281,0.01451742,5.322105E-06
2655,54184,625,181.92369,25.254153,0.02235956,1.296906E-05
2655,54184,632,181.71978,25.197335,0.02186622,1.419504E-05
2655,54184,635,181.94577,25.264204,0.02163454,3.366391E-05
2655,54184,640,181.89434,25.280544,0.02148578,1.197036E-05
2656,54484,190,182.04026,24.676778,0.02288532,1.366607E-05
2656,54484,275,181.46044,24.68523,0.02170671,9.544884E-06
2656,54484,397,181.2507,25.19736,0.02280375,1.37016E-05
2656,54484,472,181.81575,25.285358,0.02153659,7.838405E-06
2656,54484,474,181.88949,25.316429,0.02552832,7.586155E-06
2656,54484,476,182.02544,25.26738,0.01931815,1.924259E-05
2656,54484,479,181.99276,25.321189,0.02189846,6.952597E-06
2656,54484,481,182.09268,25.316063,0.02268185,1.595159E-05
2656,54484,482,182.03172,25.373242,0.02092574,1.498103E-05
2656,54484,488,182.08537,25.3349,0.0218833,9.030639E-06
2656,54484,492,182.08998,25.19092,0.02002059,1.376338E-05
2656,54484,499,182.02315,25.237317,0.0225275,6.897113E-06
2656,54484,500,182.08844,25.364033,0.02244408,1.148098E-05
2656,54484,504,182.12316,25.265622,0.0243223,1.499779E-05
2656,54484,506,182.23057,25.19172,0.02214733,7.665814E-06
2656,54484,508,182.27898,25.236993,0.02163355,8.317916E-06
2514,53882,120,179.11811,24.664919,0.01698513,1.213333E-05
2657,54502,168,183.88228,24.72854,0.02281325,7.710166E-06
2657,54502,352,182.56112,25.308948,0.01993323,7.582932E-06
2657,54502,556,184.79073,25.296974,0.0226902,6.25612E-06
2657,54502,557,184.58926,25.216793,0.02314929,1.061241E-05
2657,54502,631,185.29421,25.325226,0.02309537,1.221997E-05
2009,53904,190,197.01654,28.99826,0.02412199,6.913667E-06
2011,53499,83,195.43072,29.044668,0.02372994,1.089039E-05
2011,53499,86,195.43325,28.999551,0.02142398,1.283342E-05
2663,54234,471,197.71891,24.865372,0.02477028,2.361417E-05
2112,53534,35,202.38507,32.571405,0.01560791,7.433925E-06
2112,53534,94,201.48832,31.618279,0.0241533,7.968963E-06
2112,53534,115,201.74944,32.706333,0.02423691,1.257447E-05
2112,53534,120,201.64944,32.760887,0.02451518,1.672341E-05
2221,53792,483,175.86806,27.699918,0.02322011,1.818867E-05
2226,53819,435,179.55291,27.9153,0.02758065,2.238617E-05
2227,53820,626,182.38008,27.994806,0.02832711,1.008322E-05
2227,53820,632,182.4464,28.03147,0.02802302,1.390316E-05
2227,53820,636,182.38156,27.919179,0.0274251,3.976782E-06
2229,53823,345,181.68879,27.907571,0.02630417,2.499229E-05
2229,53823,352,181.59387,27.965052,0.02866124,8.111703E-06
2229,53823,357,181.66575,28.025532,0.02799659,8.782492E-06
2229,53823,358,181.35837,27.943059,0.02670842,1.529947E-05
2229,53823,360,181.83069,28.048608,0.03025322,2.106985E-05
2233,53845,480,185.68008,28.077017,0.03075214,1.133582E-05
2233,53845,544,186.68782,27.912336,0.01464808,6.157669E-06
2233,53845,550,186.68928,28.05775,0.01563587,4.179308E-06
2236,53729,26,191.17753,27.013855,0.0230328,1.348568E-05
2595,54207,172,181.0707,17.243505,0.01406477,4.808704E-06
2595,54207,178,181.04259,17.20708,0.01427359,6.239288E-06
2595,54207,181,180.88027,17.150256,0.02194528,5.31174E-06
1764,53467,308,179.90865,14.459002,0.02299719,8.957157E-06
1765,53466,562,183.36209,16.099341,0.02377495,6.610554E-06
1765,53466,563,183.11324,16.209209,0.02458885,5.764091E-06
1765,53466,580,183.27928,16.085642,0.02597313,8.314068E-06
2595,54207,248,180.39466,16.212269,0.02160341,1.276681E-05
2596,54207,380,182.85561,18.496301,0.025461,6.46734E-06
2596,54207,601,184.07127,18.41306,0.02988668,1.037615E-05
2603,54479,352,195.28362,17.770621,0.01876244,5.573197E-06
2604,54484,549,199.11918,17.449844,0.02353242,3.259836E-05
2110,53467,344,200.93758,31.565758,0.01618442,8.763674E-06
2110,53467,353,200.92834,31.515504,0.01756042,8.823528E-06
2110,53467,389,201.56565,31.429765,0.01654857,3.10481E-05
2663,54234,349,196.64077,24.96281,0.02095821,1.662176E-05
2663,54234,475,197.98778,24.701173,0.02363126,7.4056E-06
2663,54234,478,197.85459,24.85969,0.02370412,9.254893E-06
2112,53534,207,200.45693,31.563199,0.02298467,1.488997E-05
2236,53729,197,189.42152,27.129563,0.01549253,7.803001E-06
6490,56330,118,200.46009,31.561508,0.02280528,6.119261E-06
2497,54154,161,171.17914,24.000866,0.02303828,9.733666E-06
2501,54084,305,171.45136,24.09307,0.02413535,4.27174E-06
2501,54084,312,171.43896,24.139993,0.02373581,9.806977E-06
2497,54154,165,171.32621,24.05272,0.0256052,1.473159E-05
2503,53856,86,173.90164,15.975044,0.01753137,5.082999E-06
2240,53823,24,195.0147,26.898117,0.01976376,7.740869E-06
2240,53823,320,192.42622,26.892026,0.02285102,8.271431E-06
2241,54169,13,195.98809,26.729481,0.0220411,1.158695E-05
2241,54169,59,195.27835,26.809495,0.02292592,2.57097E-05
2241,54169,99,194.75762,26.815667,0.02386468,8.744408E-06
2241,54169,100,194.8421,26.797111,0.02151099,2.345085E-05
2503,53856,128,173.78454,15.958625,0.01705986,9.813609E-06
1699,53148,605,203.63691,13.023601,0.02513124,6.552207E-06
2241,54169,121,194.50993,26.859525,0.02452431,7.762545E-06
2505,53856,56,175.75481,24.370443,0.03037994,1.055939E-05
1605,53062,570,170.62907,13.267258,0.02045806,6.591041E-06
1613,53115,380,183.77238,13.594746,0.02625523,1.380965E-05
1762,53415,44,178.15073,13.468029,0.02093326,8.69515E-06
2018,53800,201,195.08162,37.046203,0.02808582,9.925221E-06
2030,53499,76,169.0474,36.819794,0.02897611,1.20186E-05
2030,53499,247,167.31701,36.021086,0.02129685,8.744043E-06
2030,53499,249,167.19551,36.113267,0.02722118,1.011118E-05
2030,53499,258,167.23709,36.09939,0.02707013,1.009991E-05
2034,53466,530,167.21692,36.116615,0.02736735,6.3463E-06
2034,53466,537,167.06202,36.131453,0.02786577,9.871355E-06
2091,53447,122,165.14783,35.631108,0.02991915,6.532953E-06
2091,53447,129,165.09604,35.601517,0.03076978,5.355814E-06
2111,53467,344,168.91795,36.652952,0.02550879,1.331651E-05
2213,53792,86,168.01308,27.630634,0.0326149,1.028507E-05
2214,53794,376,167.94211,27.537453,0.03216131,2.031878E-05
2216,53795,577,171.25306,27.525253,0.02438208,1.179161E-05
2217,53794,430,171.21385,29.480008,0.02283747,7.578881E-06
2218,53816,379,171.5336,27.909989,0.02422697,1.356589E-05
1606,53055,563,172.72274,13.389905,0.01997825,6.470095E-06
2235,53847,67,189.00921,26.785397,0.02519781,1.910295E-05
2235,53847,96,188.37069,26.738045,0.02169159,2.087594E-05
2235,53847,97,188.42639,26.617367,0.02381276,9.358039E-06
2235,53847,144,188.37502,26.779654,0.02305567,9.348746E-06
2236,53729,15,190.70265,26.639669,0.022226,1.016163E-05
2016,53799,460,196.51846,36.772766,0.02546311,7.927262E-06
2218,53816,403,172.1186,27.569471,0.03298454,1.188203E-05
2218,53816,416,172.08299,27.622098,0.03212386,8.675452E-06
2238,54205,307,190.22044,26.728128,0.01574308,6.335882E-06
2238,54205,308,190.30883,26.736132,0.01584221,1.182189E-05
2218,53816,459,172.36058,28.082109,0.02272406,8.03123E-06
2218,53816,525,172.43374,28.022721,0.0328492,9.176874E-06
2218,53816,567,173.03355,28.055529,0.02414815,2.14277E-05
